trial	response	correct_response	accuracy	reaction_time
1	7	7	1	249
2	10	10	1	815
3	9	9	1	424
4	7	7	1	115
5	6	6	1	66
6	9	9	1	553
7	14	14	1	1580
8	15	15	1	1263
9	7	10	0	2561
10	8	8	1	2335
11	16	16	1	1217
12	13	13	1	482
13	n/a	10	0	1178
14	9	9	1	244
15	8	8	1	195
16	12	13	0	2270
17	9	9	1	2376
18	7	7	1	42
19	8	8	1	9
20	9	9	1	46
21	12	12	1	872
22	14	14	1	1404
23	n/a	13	0	n/a
24	14	9	0	2694
25	11	7	0	2431
26	8	8	1	302
27	10	10	1	750
28	12	12	1	2401
29	11	11	1	2491
30	13	8	0	2318
