onset	duration	trial_type	rating	response_time	database	identifier
6.243	6.015	vp	4	2.850	iaps	4640
21.123	6.006	vp	4	1.914	iaps	4607
32.388	6.008	vp	3	2.898	iaps	7430
48.479	6.006	dn	1	3.458	iaps	2490
61.579	6.017	dn	2	3.006	iaps	9042
74.679	6.016	dn	3	2.309	iaps	6243
90.778	6.016	ip	4	2.627	iaps	8180
103.475	6.015	ip	4	2.236	iaps	2208
116.973	6.004	ip	2	2.066	iaps	5820
133.036	6.008	vn	4	1.362	iaps	6250
145.801	6.010	vn	2	1.523	iaps	9530
159.195	6.016	vn	4	1.443	iaps	4621
175.294	6.017	dp	3	2.230	iaps	4680
189.293	6.015	dp	2	3.439	iaps	8210
201.492	6.014	dp	1	1.513	iaps	7260
217.559	6.011	in	4	1.354	iaps	6821
231.027	6.008	in	3	1.678	iaps	9331
243.693	6.005	in	3	2.319	iaps	9320
259.764	6.012	vt	1	1.260	iaps	7950
272.859	6.017	vt	1	1.917	iaps	7050
285.959	6.017	vt	1	1.254	iaps	7090
302.056	6.015	dn	2	2.115	iaps	9621
316.642	6.011	dn	2	1.147	iaps	9620
328.208	6.009	dn	3	1.599	iaps	9830
344.291	6.006	ip	4	1.010	iaps	2345
358.162	6.013	ip	3	1.460	iaps	2310
370.458	6.017	ip	4	1.411	iaps	8341
386.558	6.015	vn	4	1.115	iaps	6550
400.355	6.015	vn	4	1.230	iaps	2053
412.769	6.006	vn	2	2.288	iaps	9432
428.833	6.008	dp	2	1.243	iaps	1463
443.696	6.011	dp	3	2.379	iaps	8090
454.973	6.004	dp	1	1.403	iaps	1722
471.057	6.016	vt	1	0.925	iaps	2214
483.956	6.016	vt	1	1.128	iaps	7035
497.255	6.015	vt	1	0.602	iaps	7020
513.352	6.004	in	4	1.008	iaps	9495
527.723	6.008	in	4	1.346	iaps	6510
539.489	6.006	in	2	2.393	iaps	9001
555.560	6.032	vp	3	2.783	iaps	8370
569.972	6.036	vp	2	1.136	iaps	8496
581.788	6.016	vp	1	0.945	iaps	5000
