trial	response	correct_response	accuracy	reaction_time
1	l	k	0	1704
2	n/a	j	0	n/a
3	j	j	1	1026
4	k	k	1	1146
5	l	l	1	1082
6	l	l	1	1085
7	k	k	1	1689
8	n/a	l	0	n/a
9	k	k	1	1216
10	l	l	1	849
11	k	k	1	1369
12	j	j	1	1291
13	l	l	1	1094
14	k	k	1	1193
15	k	k	1	1388
16	j	j	1	1348
17	l	l	1	1250
18	j	j	1	1110
19	j	j	1	1067
20	j	l	0	1924
