trial	response	correct_response	accuracy	reaction_time
1	8	8	1	1228
2	14	14	1	1063
3	16	16	1	979
4	11	11	1	899
5	66	6	0	2508
6	10	10	1	838
7	13	13	1	1720
8	6	7	0	555
9	3	3	1	589
10	7	7	1	700
11	10	10	1	1137
12	11	11	1	1158
13	10	10	1	1114
14	8	8	1	1005
15	14	14	1	1380
16	15	15	1	1575
17	10	10	1	1187
18	9	9	1	1073
19	8	8	1	1487
20	12	12	1	961
21	13	13	1	1401
22	5	5	1	1119
23	9	9	1	1443
24	11	11	1	1303
25	4	4	1	808
26	7	7	1	887
27	14	14	1	1221
28	13	13	1	1481
29	9	9	1	1046
30	6	6	1	805
