onset	duration	trial_type	rating	response_time	database	identifier
6.262	6.006	vp	2	3.999	iaps	5201
21.144	6.004	vp	3	4.000	iaps	4660
32.427	6.017	vp	1	2.122	iaps	8190
48.527	6.018	dn	3	1.721	iaps	2730
61.643	6.015	dn	2	0.903	iaps	8485
74.740	6.016	dn	1	1.086	iaps	2751
90.826	6.010	ip	3	1.147	iaps	8300
103.494	6.007	ip	3	1.323	iaps	2304
116.977	6.004	ip	3	2.181	iaps	7470
133.060	6.016	vn	2	2.254	iaps	2900
145.860	6.016	vn	1	1.202	iaps	9290
159.258	6.016	vn	1	1.239	iaps	2750
175.356	6.015	dp	2	2.079	iaps	5629
189.342	6.010	dp	2	1.888	iaps	8461
201.518	6.008	dp	1	1.030	iaps	7501
217.580	6.011	in	3	2.693	iaps	6571
231.075	6.017	in	2	1.167	iaps	9046
243.775	6.016	in	2	1.261	iaps	9006
259.874	6.016	vt	1	1.015	iaps	7041
272.971	6.015	vt	1	1.530	iaps	7010
286.069	6.004	vt	1	1.692	iaps	7034
302.132	6.009	dn	3	1.775	iaps	9417
316.708	6.004	dn	3	1.405	iaps	9409
328.277	6.013	dn	2	1.278	iaps	9630
344.373	6.017	ip	4	1.163	iaps	4651
358.273	6.015	ip	3	2.318	iaps	4599
370.570	6.016	ip	1	0.830	iaps	8497
386.668	6.006	vn	4	1.693	iaps	3550
400.432	6.008	vn	2	1.142	iaps	2691
412.806	6.006	vn	4	1.105	iaps	9102
428.889	6.016	dp	1	0.737	iaps	1731
443.788	6.018	dp	2	0.969	iaps	8200
455.088	6.015	dp	2	1.210	iaps	2216
471.186	6.016	vt	1	0.721	iaps	2850
484.071	6.011	vt	1	0.790	iaps	7000
497.348	6.007	vt	1	0.855	iaps	5534
513.411	6.010	in	4	1.762	iaps	9160
527.804	6.016	in	3	1.026	iaps	3160
539.604	6.016	in	3	1.570	iaps	6838
555.704	6.016	vp	2	1.152	iaps	8502
570.101	6.015	vp	2	1.301	iaps	8540
581.886	6.011	vp	3	1.165	iaps	7220
