trial	response	correct_response	accuracy	reaction_time
1	j	j	1	1724
2	l	l	1	1056
3	l	l	1	1364
4	n/a	k	0	n/a
5	j	j	1	991
6	k	k	1	966
7	k	k	1	823
8	l	l	1	1219
9	l	l	1	1101
10	k	k	1	1516
11	j	j	1	1328
12	j	k	0	1157
13	j	j	1	1170
14	j	j	1	910
15	j	j	1	1876
16	j	j	1	2039
17	l	k	0	1480
18	l	l	1	1201
19	l	l	1	1144
20	k	k	1	1400
