onset	duration	trial_type	rating	response_time	database	identifier
6.263	6.017	vp	1	3.501	iaps	5201
21.163	6.016	vp	3	1.210	iaps	4660
32.462	6.015	vp	2	2.145	iaps	8190
48.559	6.015	dn	2	1.588	iaps	2730
61.657	6.006	dn	3	1.229	iaps	8485
74.738	6.008	dn	1	0.998	iaps	2751
90.801	6.011	ip	3	0.866	iaps	8300
103.496	6.016	ip	3	1.012	iaps	2304
116.996	6.016	ip	3	0.925	iaps	7470
133.093	6.016	vn	1	2.911	iaps	2900
145.892	6.015	vn	2	1.709	iaps	9290
159.278	6.010	vn	2	0.814	iaps	2750
175.344	6.008	dp	2	0.783	iaps	5629
189.317	6.011	dp	2	1.295	iaps	8461
201.511	6.016	dp	1	2.272	iaps	7501
217.611	6.016	in	4	1.654	iaps	6571
231.110	6.015	in	3	1.062	iaps	9046
243.808	6.015	in	4	1.675	iaps	9006
259.904	6.006	vt	2	0.948	iaps	7041
272.969	6.008	vt	2	1.035	iaps	7010
286.032	6.010	vt	2	1.341	iaps	7034
302.113	6.013	dn	1	0.852	iaps	9417
316.710	6.016	dn	2	1.215	iaps	9409
328.308	6.016	dn	3	1.349	iaps	9630
344.391	6.017	ip	4	1.141	iaps	4651
358.269	6.005	ip	4	0.940	iaps	4599
370.541	6.009	ip	3	1.213	iaps	8497
386.608	6.006	vn	2	1.522	iaps	3550
400.391	6.016	vn	2	0.926	iaps	2691
412.810	6.014	vn	2	1.948	iaps	9102
428.907	6.016	dp	1	0.988	iaps	1731
443.804	6.015	dp	1	0.966	iaps	8200
455.090	6.011	dp	1	0.928	iaps	2216
471.157	6.008	vt	1	1.370	iaps	2850
484.023	6.007	vt	2	0.951	iaps	7000
497.307	6.016	vt	1	1.105	iaps	5534
513.389	6.017	in	2	1.472	iaps	9160
527.789	6.015	in	3	1.401	iaps	3160
539.587	6.016	in	3	0.976	iaps	6838
555.685	6.004	vp	3	1.154	iaps	8502
570.049	6.008	vp	3	0.944	iaps	8540
581.855	6.007	vp	3	1.105	iaps	7220
