onset	duration	offer	proposer	face_onset	offer_onset	decision_onset	response_time	feedback_onset	response
1.036391076	14.12727215	9	computer	1.036391076	3.146531257	8.163173745	2.821469174	10.98464292	1
18.33073075	14.0281834	10	computer	18.33073075	20.34263573	25.3586097	0.653740863	26.01235057	1
33.48450433	14.02951059	11	PRP1	33.48450433	35.49669968	40.51366558	0.226984788	40.74065037	1
51.64940292	14.02006151	11	computer	51.64940292	53.6632415	58.66915303	0.334377624	59.00353065	1
66.80021511	14.030444	4	PRP2	66.80021511	68.81273329	73.83014837	0.55779502	74.38794339	1
81.9669816	14.02918861	1	PRP2	81.9669816	83.97862397	88.99593214	0.389902944	89.38583508	1
97.11492522	14.02971591	10	PRP1	97.11492522	99.12881915	104.144356	0.396560388	104.5409164	1
112.2644137	14.02732999	9	PRP3	112.2644137	114.2762571	119.291463	0.474007811	119.7654708	1
127.4170855	14.01155105	10	PRP4	127.4170855	129.4225251	134.4283795	0.334209686	134.7625892	1
145.5483171	14.02172095	9	computer	145.5483171	147.5617071	152.5697852	0.459876669	153.0296618	1
162.6815152	14.03018361	4	PPR5	162.6815152	164.6941875	169.7114783	0.44560628	170.1570846	1
178.8323715	14.02899343	9	PRP1	178.8323715	180.8450712	185.8610882	0.59979329	186.4608815	1
196.9801336	14.03014547	2	PPR6	196.9801336	198.9937128	204.0099946	0.419186918	204.4291815	1
213.1119708	14.02918216	9	PRP6	213.1119708	215.1244382	220.1408575	0.377427601	220.5182851	1
228.2480955	14.02326403	10	PRP3	228.2480955	230.2547416	235.2710676	0.452646799	235.7237144	1
243.4161245	14.01925619	2	PRP4	243.4161245	245.4264812	250.4350719	0.435046855	250.8701188	1
261.5514207	14.0254201	3	PRP6	261.5514207	263.5599889	268.5766132	0.731816717	269.3084299	1
277.6816622	14.02833121	1	PRP5	277.6816622	279.6934023	284.7097582	0.633917442	285.3436756	1
295.8289114	14.03100837	3	PRP5	295.8289114	297.8424666	302.8596317	0.690394726	303.5500264	1
310.9639569	14.02596321	10	PRP6	310.9639569	312.9731688	317.9896287	0.397377274	318.3870059	1
326.1152069	14.02235264	8	PRP1	326.1152069	328.1261471	333.1371353	0.471159759	333.6082951	1
343.2519562	14.01560899	2	computer	343.2519562	345.2593366	350.2673179	0.506043602	350.7733615	1
360.3834609	14.01412498	2	computer	360.3834609	362.3919276	367.3972957	0.424826099	367.8221218	1
376.5122564	14.03015236	10	computer	376.5122564	378.5254873	383.5421354	0.419576733	383.9617121	1
391.663241	14.02922213	11	PRP3	391.663241	393.6746708	398.6921183	0.374868587	399.0669869	1
408.8171741	14.02133436	1	computer	408.8171741	410.8216529	415.8381771	0.376854348	416.2150314	1
424.0598432	14.02634043	11	PRP4	424.0598432	426.069498	431.0859038	0.66191182	431.7478157	1
439.1930352	14.0142409	2	computer	439.1930352	441.2005128	446.2070315	0.459084666	446.6661162	1
454.3129663	14.01764237	3	computer	454.3129663	456.3237914	461.3303923	0.5301581	461.8605504	1
469.4433846	14.03114269	8	PRP3	469.4433846	471.4571117	476.4743103	0.426674627	476.900985	1
484.5791993	14.02851939	4	computer	484.5791993	486.5899898	491.6074966	0.515451364	492.122948	1
501.7157672	14.02302289	2	PRP5	501.7157672	503.722132	508.7385587	0.554684446	509.2932432	1
516.8499278	14.01991257	2	PRP2	516.8499278	518.8565052	523.8696078	0.369395746	524.2390036	1
533.9794398	14.0202845	3	PRP2	533.9794398	535.9897686	540.9994932	0.415632798	541.415126	1
552.1171837	14.01232507	8	computer	552.1171837	554.1229672	559.1294075	0.481587213	559.6109947	1
567.2456661	14.02786179	4	PRP4	567.2456661	569.2559467	574.2732933	0.735274173	575.0085675	1
