onset	duration	trial_type	rating	response_time	database	identifier
6.253	6.008	vp	n/a	n/a	iaps	4640
21.137	6.004	vp	n/a	n/a	iaps	4607
32.419	6.016	vp	n/a	n/a	iaps	7430
48.519	6.016	dn	1	0.734	iaps	2490
61.636	6.015	dn	n/a	n/a	iaps	9042
74.733	6.016	dn	n/a	n/a	iaps	6243
90.830	6.006	ip	n/a	n/a	iaps	8180
103.501	6.009	ip	n/a	n/a	iaps	2208
116.968	6.007	ip	n/a	n/a	iaps	5820
133.039	6.012	vn	n/a	n/a	iaps	6250
145.835	6.016	vn	n/a	n/a	iaps	9530
159.234	6.016	vn	n/a	n/a	iaps	4621
175.332	6.015	dp	n/a	n/a	iaps	4680
189.329	6.004	dp	n/a	n/a	iaps	8210
201.501	6.008	dp	n/a	n/a	iaps	7260
217.567	6.007	in	3	1.022	iaps	6821
231.055	6.012	in	n/a	n/a	iaps	9331
243.751	6.016	in	n/a	n/a	iaps	9320
259.850	6.014	vt	n/a	n/a	iaps	7950
272.947	6.016	vt	n/a	n/a	iaps	7050
286.045	6.005	vt	n/a	n/a	iaps	7090
302.109	6.007	dn	n/a	n/a	iaps	9621
316.682	6.007	dn	n/a	n/a	iaps	9620
328.265	6.016	dn	n/a	n/a	iaps	9830
344.365	6.036	ip	2	0.931	iaps	2345
358.281	6.016	ip	n/a	n/a	iaps	2310
370.579	6.016	ip	n/a	n/a	iaps	8341
386.665	6.011	vn	n/a	n/a	iaps	6550
400.431	6.010	vn	n/a	n/a	iaps	2053
412.817	6.013	vn	n/a	n/a	iaps	9432
428.898	6.016	dp	n/a	n/a	iaps	1463
443.798	6.016	dp	n/a	n/a	iaps	8090
455.097	6.017	dp	1	0.692	iaps	1722
471.196	6.015	vt	n/a	n/a	iaps	2214
484.093	6.015	vt	n/a	n/a	iaps	7035
497.390	6.007	vt	n/a	n/a	iaps	7020
513.453	6.010	in	n/a	n/a	iaps	9495
527.834	6.011	in	n/a	n/a	iaps	6510
539.630	6.016	in	3	1.561	iaps	9001
555.729	6.016	vp	1	1.026	iaps	8370
570.127	6.016	vp	n/a	n/a	iaps	8496
581.925	6.016	vp	n/a	n/a	iaps	5000
