onset	duration	trial_type	rating	response_time	database	identifier
6.284	6.017	dp	2	1.335	iaps	4626
18.683	6.017	dp	2	1.380	iaps	8490
32.483	6.017	dp	2	0.974	iaps	5270
48.583	6.017	vn	2	0.563	iaps	9340
62.199	6.017	vn	n/a	n/a	iaps	7359
74.799	6.017	vn	3	2.179	iaps	2276
90.899	6.017	ip	3	0.797	iaps	5623
105.899	6.017	ip	3	0.605	iaps	4603
117.099	6.017	ip	3	1.666	iaps	4670
133.198	6.017	dn	2	0.846	iaps	1111
146.298	6.017	dn	3	0.557	iaps	8230
159.398	6.017	dn	2	3.879	iaps	6312
175.498	6.017	vt	2	1.034	iaps	7491
189.398	6.017	vt	1	3.123	iaps	7170
201.697	6.017	vt	1	0.731	iaps	7235
217.797	6.017	in	3	1.453	iaps	1275
230.497	6.017	in	3	0.626	iaps	9280
243.997	6.017	in	4	0.824	iaps	9120
260.097	6.017	vp	3	0.602	iaps	8162
274.496	6.017	vp	2	0.695	iaps	8531
286.296	6.017	vp	3	0.582	iaps	2352
302.396	6.017	dn	2	0.708	iaps	6530
315.195	6.018	dn	2	0.596	iaps	9584
328.596	6.017	dn	2	2.309	iaps	9000
344.696	6.017	vp	2	1.119	iaps	8503
358.295	6.017	vp	2	0.530	iaps	2650
370.895	6.017	vp	3	0.718	iaps	1340
386.995	6.016	in	4	1.243	iaps	9622
401.195	6.017	in	4	1.130	iaps	6242
413.195	6.017	in	4	0.941	iaps	1525
429.294	6.016	vt	2	0.821	iaps	5510
444.094	6.017	vt	1	2.280	iaps	7006
455.494	6.017	vt	2	0.560	iaps	7185
471.594	6.017	dp	2	1.635	iaps	8030
486.593	6.017	dp	2	0.866	iaps	4608
497.794	6.017	dp	1	1.393	iaps	2311
513.893	6.017	vn	3	0.587	iaps	9250
527.593	6.017	vn	3	0.523	iaps	2141
540.093	6.017	vn	4	0.803	iaps	3061
556.193	6.017	ip	4	1.063	iaps	1999
568.692	6.017	ip	4	1.029	iaps	5779
582.392	6.017	ip	3	0.716	iaps	8380
