trial	response	correct_response	accuracy	reaction_time
1	j	j	1	1810
2	k	j	0	1520
3	j	j	1	1890
4	k	j	0	1072
5	l	k	0	1583
6	l	l	1	1184
7	j	j	1	1728
8	l	l	1	1655
9	j	k	0	1251
10	k	j	0	1380
11	l	k	0	1872
12	l	l	1	933
13	j	k	0	881
14	k	j	0	1506
15	j	l	0	1412
16	l	j	0	1604
17	k	l	0	850
18	k	k	1	1064
19	j	l	0	1269
20	l	j	0	1364
