onset	duration	trial_type	rating	response_time	database	identifier
6.262	6.016	dp	1	3.227	iaps	4626
18.677	6.003	dp	2	2.057	iaps	8490
32.458	6.005	dp	2	1.615	iaps	5270
48.539	6.008	vn	1	2.094	iaps	9340
62.119	6.011	vn	2	1.347	iaps	7359
74.713	6.016	vn	2	1.487	iaps	2276
90.813	6.016	ip	4	1.691	iaps	5623
105.812	6.015	ip	4	1.499	iaps	4603
117.010	6.015	ip	4	1.419	iaps	4670
133.090	6.006	dn	2	2.214	iaps	1111
146.162	6.008	dn	1	1.217	iaps	8230
159.229	6.005	dn	1	1.576	iaps	6312
175.312	6.016	vt	1	1.001	iaps	7491
189.211	6.017	vt	1	1.195	iaps	7170
201.511	6.016	vt	1	1.277	iaps	7235
217.608	6.016	in	4	1.501	iaps	1275
230.306	6.004	in	4	1.722	iaps	9280
243.769	6.008	in	4	1.264	iaps	9120
259.834	6.009	vp	2	1.562	iaps	8162
274.198	6.013	vp	2	1.807	iaps	8531
285.994	6.016	vp	2	1.468	iaps	2352
302.093	6.016	dn	1	1.081	iaps	6530
314.891	6.015	dn	1	1.171	iaps	9584
328.288	6.005	dn	2	1.441	iaps	9000
344.360	6.017	vp	3	1.882	iaps	8503
357.933	6.010	vp	3	1.173	iaps	2650
370.525	6.004	vp	3	1.841	iaps	1340
386.609	6.016	in	4	1.390	iaps	9622
400.811	6.012	in	4	1.364	iaps	6242
412.811	6.011	in	4	1.595	iaps	1525
428.903	6.005	vt	2	1.392	iaps	5510
443.674	6.009	vt	2	1.698	iaps	7006
455.049	6.009	vt	2	1.686	iaps	7185
471.141	6.016	dp	1	1.648	iaps	8030
486.141	6.017	dp	1	1.846	iaps	4608
497.341	6.016	dp	1	1.352	iaps	2311
513.438	6.016	vn	3	1.964	iaps	9250
527.123	6.012	vn	2	2.034	iaps	2141
539.590	6.009	vn	3	1.923	iaps	3061
555.672	6.007	ip	4	2.310	iaps	1999
568.139	6.004	ip	4	1.520	iaps	5779
581.840	6.016	ip	4	1.241	iaps	8380
