trial	response	correct_response	accuracy	reaction_time
1	7	7	1	543
2	10	10	1	1203
3	9	9	1	464
4	7	7	1	524
5	6	6	1	714
6	9	9	1	633
7	8	14	0	263
8	15	15	1	1675
9	10	10	1	1066
10	8	8	1	459
11	16	16	1	1402
12	13	13	1	1220
13	10	10	1	1334
14	9	9	1	510
15	8	8	1	979
16	11	13	0	1362
17	9	9	1	653
18	7	7	1	1232
19	8	8	1	1383
20	9	9	1	719
21	12	12	1	1427
22	14	14	1	1534
23	13	13	1	1886
24	9	9	1	264
25	7	7	1	475
26	8	8	1	485
27	10	10	1	1133
28	12	12	1	882
29	11	11	1	802
30	8	8	1	622
