trial	response	correct_response	accuracy	reaction_time
1	j	j	1	883
2	k	k	1	996
3	j	j	1	827
4	k	k	1	634
5	j	j	1	763
6	k	k	1	857
7	j	j	1	699
8	l	l	1	447
9	k	k	1	857
10	l	l	1	1017
11	k	k	1	768
12	j	j	1	499
13	j	j	1	929
14	l	l	1	834
15	l	l	1	659
16	j	j	1	606
17	l	l	1	777
18	j	j	1	591
19	j	j	1	526
20	l	l	1	539
