trial	trial_type	stimulus	fontsize	response	accuracy	reactiontime
1	go	1	7	1	1	789
2	go	4	4	1	1	580
3	go	1	10	1	1	516
4	go	1	4	1	1	584
5	go	5	13	1	1	517
6	go	1	16	1	1	449
7	go	8	4	1	1	575
8	go	6	4	1	1	552
9	go	5	7	1	1	466
10	go	7	16	1	1	535
11	go	7	16	1	1	556
12	go	9	4	1	1	593
13	go	2	16	1	1	557
14	nogo	3	13	0	1	n/a
15	go	8	4	1	1	522
16	go	5	7	1	1	524
17	go	5	4	1	1	567
18	go	6	16	1	1	542
19	go	1	4	1	1	549
20	go	8	7	1	1	567
21	go	9	7	1	1	536
22	go	8	4	1	1	560
23	go	2	7	1	1	552
24	go	7	7	1	1	535
25	go	6	10	1	1	551
26	go	4	16	1	1	544
27	go	8	13	1	1	534
28	go	6	4	1	1	551
29	go	8	4	1	1	550
30	go	2	13	1	1	504
31	go	9	13	1	1	518
32	go	8	16	1	1	493
33	go	9	16	1	1	554
34	go	5	7	1	1	558
35	go	2	4	1	1	598
36	go	4	10	1	1	567
37	nogo	3	13	0	1	n/a
38	go	5	10	1	1	472
39	go	5	13	1	1	555
40	go	6	7	1	1	581
41	nogo	3	16	0	1	n/a
42	go	2	7	1	1	432
43	go	7	10	1	1	447
44	go	5	7	1	1	497
45	go	7	13	1	1	479
46	go	8	13	1	1	462
47	go	2	4	1	1	451
48	go	7	7	1	1	511
49	go	4	7	1	1	498
50	go	1	4	1	1	502
51	nogo	3	4	0	1	n/a
52	go	7	13	1	1	431
53	go	4	13	1	1	485
54	go	6	16	1	1	429
55	go	4	4	1	1	414
56	go	8	16	1	1	390
57	go	8	4	1	1	452
58	go	4	4	1	1	422
59	go	1	4	1	1	390
60	go	9	7	1	1	446
61	go	9	13	1	1	487
62	go	4	10	1	1	413
63	go	8	13	1	1	472
64	go	2	16	1	1	500
65	go	2	4	1	1	539
66	go	8	10	1	1	531
67	go	7	10	1	1	571
68	nogo	3	10	0	1	n/a
69	go	4	4	1	1	478
70	go	7	7	1	1	515
71	go	1	4	1	1	511
72	go	4	4	1	1	552
73	nogo	3	13	0	1	n/a
74	go	5	16	1	1	391
75	go	9	10	1	1	479
76	go	8	10	1	1	455
77	go	4	13	1	1	488
78	go	7	10	1	1	448
79	go	4	4	1	1	438
80	go	1	13	1	1	421
81	go	2	7	1	1	468
82	go	6	13	1	1	535
83	go	6	16	1	1	479
84	go	4	16	1	1	515
85	go	6	7	1	1	451
86	go	6	13	1	1	407
87	go	9	16	1	1	478
88	go	9	10	1	1	539
89	go	7	7	1	1	460
90	go	6	13	1	1	437
91	go	4	13	1	1	444
92	go	1	4	1	1	515
93	go	7	13	1	1	452
94	nogo	3	4	0	1	n/a
95	nogo	3	13	0	1	n/a
96	go	9	13	1	1	395
97	go	8	4	1	1	488
98	go	2	13	1	1	442
99	go	7	10	1	1	412
100	go	6	16	1	1	434
101	go	6	16	1	1	375
102	go	1	16	1	1	307
103	go	9	13	1	1	281
104	go	9	7	1	1	276
105	nogo	3	7	1	0	300
106	go	1	10	1	1	284
107	go	4	16	1	1	330
108	go	1	16	1	1	325
109	go	1	16	1	1	345
110	go	2	10	1	1	409
111	nogo	3	4	0	1	n/a
112	go	6	16	1	1	357
113	go	8	7	1	1	394
114	go	5	4	1	1	408
115	go	9	13	1	1	422
116	nogo	3	10	0	1	n/a
117	go	9	10	1	1	340
118	go	5	4	1	1	423
119	go	5	16	1	1	371
120	go	4	10	1	1	363
121	go	2	10	1	1	436
122	go	6	13	1	1	367
123	go	8	7	1	1	449
124	nogo	3	7	0	1	n/a
125	go	8	10	1	1	417
126	go	4	10	1	1	379
127	go	4	16	1	1	327
128	go	2	4	1	1	332
129	go	5	13	1	1	298
130	go	2	16	1	1	306
131	go	1	16	1	1	318
132	go	1	16	1	1	346
133	go	5	10	1	1	349
134	go	9	4	1	1	365
135	go	5	4	1	1	335
136	go	4	4	1	1	348
137	go	5	7	1	1	364
138	nogo	3	16	0	1	n/a
139	go	4	7	1	1	417
140	go	2	13	1	1	371
141	go	5	4	1	1	306
142	go	6	10	1	1	339
143	go	9	16	1	1	356
144	go	4	10	1	1	324
145	go	6	7	1	1	396
146	nogo	3	16	1	0	332
147	go	1	13	1	1	404
148	go	5	10	1	1	349
149	go	5	7	1	1	315
150	go	4	7	1	1	313
151	go	6	4	1	1	311
152	go	4	13	1	1	320
153	go	5	4	1	1	319
154	go	5	4	1	1	311
155	go	6	7	1	1	347
156	go	2	16	1	1	291
157	nogo	3	10	1	0	376
158	go	8	4	1	1	321
159	nogo	3	10	1	0	332
160	go	1	13	1	1	301
161	go	9	10	1	1	350
162	nogo	3	7	0	1	n/a
163	go	2	16	1	1	351
164	go	7	7	1	1	352
165	go	6	4	1	1	342
166	go	6	10	1	1	330
167	go	2	13	1	1	322
168	go	2	10	1	1	297
169	go	8	10	1	1	299
170	go	8	10	1	1	301
171	go	6	13	1	1	336
172	nogo	3	7	1	0	321
173	go	2	10	1	1	273
174	go	1	4	1	1	309
175	go	6	10	1	1	270
176	go	1	7	1	1	263
177	nogo	3	16	1	0	299
178	go	1	10	1	1	281
179	go	7	16	1	1	274
180	go	2	10	1	1	265
181	go	9	7	1	1	394
182	go	9	13	1	1	324
183	go	8	16	1	1	464
184	go	7	4	1	1	359
185	go	2	10	1	1	370
186	go	7	7	1	1	317
187	go	9	7	1	1	377
188	go	7	16	1	1	307
189	go	1	16	1	1	334
190	go	4	10	1	1	348
191	go	8	7	1	1	330
192	go	5	7	1	1	470
193	go	9	7	1	1	371
194	go	5	16	1	1	347
195	go	6	13	1	1	311
196	go	9	4	1	1	349
197	nogo	3	13	1	0	306
198	go	9	13	1	1	228
199	go	8	16	1	1	346
200	go	7	7	1	1	336
201	nogo	3	16	0	1	n/a
202	go	4	4	1	1	319
203	nogo	3	16	0	1	n/a
204	go	1	7	1	1	339
205	go	6	13	1	1	389
206	go	5	13	1	1	320
207	go	9	10	1	1	409
208	go	2	4	1	1	289
209	go	7	7	1	1	337
210	go	7	16	1	1	375
211	go	1	16	1	1	344
212	go	8	7	1	1	319
213	go	7	13	1	1	319
214	go	1	10	1	1	307
215	go	7	13	1	1	310
216	nogo	3	16	1	0	299
