onset	duration	trial_type	rating	response_time	database	identifier
6.257	6.016	vp	4	4.001	iaps	4290
21.155	6.006	vp	4	4.000	iaps	2395
32.428	6.008	vp	4	4.001	iaps	5700
48.493	6.006	dn	4	4.001	iaps	2120
61.581	6.012	dn	4	4.000	iaps	6230
74.677	6.016	dn	4	3.999	iaps	2455
90.776	6.016	ip	4	4.001	iaps	8034
103.474	6.015	ip	4	4.002	iaps	2170
116.972	6.004	ip	4	4.001	iaps	4800
133.035	6.008	vn	4	3.999	iaps	2590
145.800	6.009	vn	4	4.000	iaps	9180
159.175	6.017	vn	4	4.000	iaps	2278
175.275	6.017	dp	4	4.002	iaps	4610
189.275	6.015	dp	4	4.002	iaps	8120
201.473	6.015	dp	4	4.000	iaps	5600
217.558	6.011	in	4	3.999	iaps	3220
231.025	6.009	in	4	4.002	iaps	6561
243.691	6.007	in	4	4.002	iaps	6300
259.762	6.012	vt	4	4.000	iaps	7187
272.857	6.017	vt	4	3.999	iaps	7009
285.957	6.016	vt	4	4.000	iaps	7161
302.055	6.015	dn	4	4.003	iaps	9561
316.652	6.005	dn	4	4.000	iaps	9420
328.216	6.006	dn	4	4.002	iaps	9920
344.281	6.008	ip	4	4.001	iaps	2391
358.156	6.004	ip	4	3.999	iaps	2209
370.439	6.016	ip	4	4.002	iaps	8178
386.539	6.016	vn	4	4.000	iaps	2981
400.337	6.015	vn	4	4.001	iaps	1274
412.764	6.008	vn	4	4.001	iaps	9041
428.832	6.005	dp	4	4.001	iaps	1500
443.696	6.009	dp	4	4.000	iaps	7350
454.960	6.011	dp	4	4.001	iaps	1540
471.054	6.017	vt	4	4.002	iaps	2190
483.955	6.016	vt	4	4.001	iaps	7002
497.252	6.016	vt	4	4.001	iaps	5740
513.350	6.015	in	4	4.001	iaps	9050
527.747	6.007	in	4	4.001	iaps	2683
539.512	6.009	in	4	4.002	iaps	6213
555.587	6.018	vp	4	4.000	iaps	8179
569.986	6.019	vp	4	4.001	iaps	8510
581.786	6.016	vp	4	4.000	iaps	4641
