onset	duration	trial_type	rating	response_time	database	identifier
6.247	6.016	vp	2	2.270	iaps	4652
21.146	6.016	vp	2	1.146	iaps	4623
32.444	6.015	vp	2	0.975	iaps	5811
48.542	6.016	dn	3	1.836	iaps	2715
61.646	6.009	dn	3	1.589	iaps	6370
74.720	6.009	dn	3	1.888	iaps	3300
90.795	6.004	ip	2	2.536	iaps	7400
103.478	6.018	ip	3	1.017	iaps	2341
116.978	6.016	ip	3	1.480	iaps	5450
133.076	6.016	vn	3	1.361	iaps	6210
145.874	6.004	vn	3	0.810	iaps	9470
159.245	6.009	vn	3	0.963	iaps	2753
175.311	6.007	dp	3	1.196	iaps	4659
189.282	6.012	dp	2	1.795	iaps	8080
201.477	6.017	dp	2	0.971	iaps	5660
217.577	6.016	in	4	0.827	iaps	6311
231.075	6.016	in	4	0.747	iaps	9265
243.773	6.016	in	3	0.811	iaps	7361
259.869	6.007	vt	1	1.650	iaps	7175
272.934	6.009	vt	1	0.871	iaps	6150
286.009	6.006	vt	1	1.981	iaps	7004
302.092	6.017	dn	2	2.356	iaps	9520
316.692	6.017	dn	2	1.115	iaps	9500
328.291	6.015	dn	2	1.200	iaps	9600
344.388	6.024	ip	2	1.530	iaps	4614
358.270	6.006	ip	2	2.970	iaps	2346
370.533	6.008	ip	3	1.400	iaps	8185
386.597	6.011	vn	4	1.404	iaps	6260
400.393	6.014	vn	4	1.097	iaps	2692
412.811	6.013	vn	3	0.988	iaps	9415
428.906	6.015	dp	1	0.766	iaps	1620
443.804	6.015	dp	1	0.751	iaps	7270
455.073	6.010	dp	2	0.749	iaps	2331
471.140	6.007	vt	2	0.821	iaps	2381
484.013	6.010	vt	2	0.858	iaps	2890
497.277	6.013	vt	2	1.006	iaps	2493
513.373	6.017	in	3	0.772	iaps	9452
527.773	6.015	in	4	0.743	iaps	6244
539.569	6.016	in	4	0.809	iaps	6315
555.666	6.006	vp	2	0.921	iaps	8350
570.038	6.007	vp	3	0.863	iaps	8400
581.845	6.010	vp	3	1.290	iaps	5260
