trial	response	correct_response	accuracy	reaction_time
1	7	7	1	881
2	10	10	1	1125
3	9	9	1	247
4	7	7	1	30
5	6	6	1	613
6	9	9	1	332
7	14	14	1	1477
8	15	15	1	1193
9	10	10	1	776
10	8	8	1	270
11	16	16	1	957
12	11	13	0	668
13	10	10	1	779
14	9	9	1	45
15	8	8	1	1088
16	1	13	0	895
17	9	9	1	306
18	7	7	1	306
19	8	8	1	67
20	9	9	1	148
21	12	12	1	258
22	11	14	0	2662
23	13	13	1	960
24	9	9	1	1
25	n/a	7	0	n/a
26	13	8	0	2227
27	5	10	0	724
28	12	12	1	525
29	11	11	1	304
30	n/a	8	0	n/a
