onset	duration	trial_type	rating	response_time	database	identifier
6.261	6.006	vp	3	1.098	iaps	4652
21.145	6.017	vp	2	0.599	iaps	4623
32.445	6.016	vp	1	0.715	iaps	5811
48.545	6.015	dn	2	0.512	iaps	2715
61.659	6.015	dn	2	1.563	iaps	6370
74.756	6.004	dn	2	0.526	iaps	3300
90.827	6.009	ip	4	1.010	iaps	7400
103.501	6.010	ip	4	1.003	iaps	2341
116.994	6.016	ip	3	1.029	iaps	5450
133.093	6.017	vn	3	1.488	iaps	6210
145.893	6.016	vn	2	0.557	iaps	9470
159.292	6.014	vn	2	0.540	iaps	2753
175.388	6.004	dp	2	0.621	iaps	4659
189.352	6.007	dp	2	0.576	iaps	8080
201.525	6.007	dp	1	0.608	iaps	5660
217.597	6.012	in	3	0.724	iaps	6311
231.092	6.016	in	4	0.933	iaps	9265
243.792	6.016	in	4	0.686	iaps	7361
259.890	6.015	vt	1	0.786	iaps	7175
272.987	6.004	vt	1	1.230	iaps	6150
286.058	6.008	vt	1	0.930	iaps	7004
302.124	6.008	dn	2	0.687	iaps	9520
316.696	6.012	dn	2	0.634	iaps	9500
328.291	6.016	dn	2	0.577	iaps	9600
344.391	6.017	ip	3	0.956	iaps	4614
358.289	6.015	ip	4	1.153	iaps	2346
370.587	6.014	ip	4	0.858	iaps	8185
386.657	6.009	vn	4	0.685	iaps	6260
400.422	6.008	vn	2	0.767	iaps	2692
412.808	6.015	vn	2	0.581	iaps	9415
428.906	6.016	dp	1	0.727	iaps	1620
443.806	6.016	dp	2	0.563	iaps	7270
455.105	6.016	dp	2	0.587	iaps	2331
471.188	6.012	vt	1	0.715	iaps	2381
484.071	6.011	vt	1	0.675	iaps	2890
497.347	6.008	vt	1	0.734	iaps	2493
513.422	6.004	in	4	0.967	iaps	9452
527.805	6.016	in	4	0.724	iaps	6244
539.605	6.016	in	3	0.736	iaps	6315
555.704	6.015	vp	2	0.549	iaps	8350
570.101	6.016	vp	2	0.539	iaps	8400
581.898	6.006	vp	3	0.644	iaps	5260
