trial	response	correct_response	accuracy	reaction_time
1	7	7	1	438
2	10	10	1	1594
3	99	9	0	2086
4	7	7	1	798
5	6	6	1	640
6	9	9	1	529
7	14	14	1	1718
8	15	15	1	1898
9	10	10	1	1424
10	8	8	1	895
11	1	16	0	2937
12	13	13	1	1956
13	10	10	1	1708
14	7	9	0	719
15	8	8	1	1178
16	13	13	1	1450
17	9	9	1	599
18	7	7	1	399
19	8	8	1	445
20	9	9	1	906
21	12	12	1	1104
22	14	14	1	1568
23	13	13	1	1337
24	9	9	1	837
25	7	7	1	1122
26	8	8	1	343
27	10	10	1	1093
28	12	12	1	784
29	11	11	1	759
30	8	8	1	57
