trial	response	correct_response	accuracy	reaction_time
1	l	l	1	971
2	k	k	1	970
3	j	j	1	758
4	j	j	1	779
5	j	j	1	1029
6	j	j	1	844
7	l	l	1	974
8	l	l	1	946
9	j	j	1	956
10	k	k	1	828
11	k	k	1	1219
12	j	j	1	819
13	j	j	1	866
14	k	k	1	787
15	j	j	1	699
16	l	l	1	1388
17	j	j	1	763
18	l	l	1	838
19	j	j	1	808
20	k	k	1	965
