onset	duration	trial_type	rating	response_time	database	identifier
6.262	6.018	vp	3	2.436	iaps	4608
21.149	6.017	vp	3	2.402	iaps	4603
32.438	6.011	vp	2	1.572	iaps	5779
48.515	6.005	dn	1	1.125	iaps	1275
61.614	6.018	dn	1	0.872	iaps	7359
74.711	6.004	dn	1	0.918	iaps	2141
90.774	6.008	ip	3	2.051	iaps	8162
103.439	6.009	ip	3	2.450	iaps	2311
116.931	6.003	ip	3	1.652	iaps	5270
133.013	6.017	vn	1	1.038	iaps	2276
145.811	6.016	vn	2	1.237	iaps	9280
159.205	6.008	vn	3	0.893	iaps	1525
175.285	6.012	dp	1	1.705	iaps	4626
189.276	6.018	dp	1	1.245	iaps	8380
201.460	6.018	dp	1	1.208	iaps	5623
217.557	6.005	in	3	1.461	iaps	6312
231.029	6.007	in	2	2.380	iaps	9000
243.712	6.005	in	3	1.640	iaps	8230
259.780	6.016	vt	2	0.984	iaps	7491
272.876	6.018	vt	2	1.265	iaps	7185
285.956	6.005	vt	1	0.669	iaps	7235
302.019	6.009	dn	1	1.621	iaps	9584
316.591	6.004	dn	1	0.789	iaps	9340
328.161	6.017	dn	2	1.547	iaps	9622
344.259	6.017	ip	3	1.373	iaps	2650
358.145	6.007	ip	4	0.850	iaps	2352
370.418	6.009	ip	4	1.441	iaps	8490
386.494	6.004	vn	2	1.011	iaps	6242
400.273	6.018	vn	3	1.326	iaps	1111
412.657	6.018	vn	2	1.408	iaps	9120
428.753	6.008	dp	1	1.333	iaps	1340
443.624	6.017	dp	1	1.091	iaps	8030
454.910	6.016	dp	1	1.084	iaps	1999
471.009	6.017	vt	1	0.744	iaps	5510
483.907	6.017	vt	1	0.766	iaps	7170
497.185	6.008	vt	1	0.653	iaps	7006
513.242	6.007	in	3	1.639	iaps	9250
527.620	6.005	in	3	1.615	iaps	3061
539.375	6.017	in	3	1.870	iaps	6530
555.455	6.003	vp	2	1.666	iaps	8503
569.842	6.016	vp	2	1.456	iaps	8531
581.625	6.007	vp	3	1.231	iaps	4670
