trial	response	correct_response	accuracy	reaction_time
1	8	8	1	1536
2	14	14	1	1364
3	16	16	1	1420
4	11	11	1	1344
5	6	6	1	419
6	10	10	1	743
7	13	13	1	2748
8	7	7	1	339
9	3	3	1	296
10	7	7	1	216
11	11	10	0	1790
12	11	11	1	2297
13	7	10	0	675
14	8	8	1	180
15	14	14	1	819
16	15	15	1	1307
17	11	10	0	1077
18	9	9	1	1666
19	8	8	1	671
20	12	12	1	1128
21	13	13	1	886
22	5	5	1	653
23	9	9	1	787
24	12	11	0	991
25	4	4	1	469
26	7	7	1	689
27	13	14	0	1918
28	13	13	1	1334
29	9	9	1	427
30	6	6	1	652
