onset	duration	trial_type	rating	response_time	database	identifier
6.274	6.016	vp	n/a	n/a	iaps	4290
21.172	6.015	vp	4	2.163	iaps	2395
32.469	6.005	vp	4	1.328	iaps	5700
48.551	6.007	dn	3	3.396	iaps	2120
61.631	6.010	dn	4	2.062	iaps	6230
74.724	6.017	dn	1	3.788	iaps	2455
90.824	6.016	ip	4	2.532	iaps	8034
103.524	6.016	ip	3	2.531	iaps	2170
117.021	6.016	ip	3	2.930	iaps	4800
133.118	6.004	vn	n/a	n/a	iaps	2590
145.899	6.007	vn	4	1.643	iaps	9180
159.272	6.007	vn	4	1.847	iaps	2278
175.356	6.016	dp	n/a	n/a	iaps	4610
189.355	6.017	dp	3	3.962	iaps	8120
201.569	6.019	dp	4	1.617	iaps	5600
217.670	6.016	in	1	3.969	iaps	3220
231.155	6.011	in	n/a	n/a	iaps	6561
243.814	6.007	in	4	1.394	iaps	6300
259.888	6.005	vt	1	1.738	iaps	7187
272.971	6.004	vt	1	2.923	iaps	7009
286.054	6.016	vt	4	1.419	iaps	7161
302.154	6.016	dn	1	2.273	iaps	9561
316.771	6.013	dn	4	1.830	iaps	9420
328.366	6.015	dn	4	1.235	iaps	9920
344.453	6.009	ip	2	1.419	iaps	2391
358.320	6.007	ip	4	1.611	iaps	2209
370.603	6.004	ip	4	4.000	iaps	8178
386.687	6.016	vn	3	3.950	iaps	2981
400.486	6.016	vn	3	2.336	iaps	1274
412.884	6.016	vn	2	3.655	iaps	9041
428.969	6.013	dp	2	2.404	iaps	1500
443.845	6.007	dp	4	1.277	iaps	7350
455.110	6.009	dp	1	2.215	iaps	1540
471.191	6.010	vt	2	3.986	iaps	2190
484.084	6.017	vt	1	2.132	iaps	7002
497.385	6.016	vt	n/a	n/a	iaps	5740
513.483	6.015	in	4	1.487	iaps	9050
527.880	6.015	in	4	1.299	iaps	2683
539.651	6.009	in	n/a	n/a	iaps	6213
555.726	6.009	vp	4	1.545	iaps	8179
570.100	6.005	vp	4	1.359	iaps	8510
581.883	6.017	vp	3	3.072	iaps	4641
