trial	response	correct_response	accuracy	reaction_time
1	8	8	1	763
2	14	14	1	1179
3	16	16	1	1116
4	11	11	1	954
5	6	6	1	586
6	10	10	1	1238
7	13	13	1	1020
8	7	7	1	1008
9	3	3	1	637
10	7	7	1	373
11	10	10	1	651
12	11	11	1	413
13	10	10	1	1147
14	8	8	1	703
15	14	14	1	843
16	15	15	1	911
17	10	10	1	1569
18	9	9	1	241
19	8	8	1	1417
20	12	12	1	1005
21	13	13	1	1540
22	5	5	1	1456
23	13	9	0	1407
24	11	11	1	462
25	4	4	1	405
26	10	7	0	839
27	12	14	0	1573
28	13	13	1	516
29	9	9	1	734
30	56	6	0	1846
