onset	duration	trial_type	rating	response_time	database	identifier
6.260	6.016	dp	1	2.817	iaps	4626
18.661	6.012	dp	1	1.468	iaps	8490
32.456	6.004	dp	2	1.658	iaps	5270
48.536	6.008	vn	1	1.784	iaps	9340
62.133	6.010	vn	2	1.152	iaps	7359
74.726	6.016	vn	2	1.336	iaps	2276
90.826	6.016	ip	2	2.150	iaps	5623
105.826	6.015	ip	2	1.615	iaps	4603
117.023	6.016	ip	3	1.186	iaps	4670
133.120	6.004	dn	2	1.006	iaps	1111
146.192	6.009	dn	2	0.995	iaps	8230
159.259	6.006	dn	2	1.048	iaps	6312
175.342	6.016	vt	1	1.066	iaps	7491
189.242	6.016	vt	1	1.251	iaps	7170
201.541	6.016	vt	1	0.952	iaps	7235
217.639	6.016	in	2	2.154	iaps	1275
230.336	6.004	in	2	1.450	iaps	9280
243.800	6.006	in	3	1.364	iaps	9120
259.864	6.009	vp	2	1.176	iaps	8162
274.244	6.012	vp	1	1.285	iaps	8531
286.041	6.016	vp	1	1.122	iaps	2352
302.140	6.016	dn	2	1.227	iaps	6530
314.938	6.015	dn	2	0.943	iaps	9584
328.335	6.004	dn	1	1.143	iaps	9000
344.406	6.009	vp	1	0.914	iaps	8503
357.979	6.010	vp	1	1.074	iaps	2650
370.544	6.012	vp	1	1.655	iaps	1340
386.639	6.016	in	2	1.032	iaps	9622
400.839	6.015	in	2	1.016	iaps	6242
412.837	6.015	in	2	1.805	iaps	1525
428.934	6.015	vt	1	1.181	iaps	5510
443.720	6.010	vt	1	1.324	iaps	7006
455.087	6.008	vt	1	1.137	iaps	7185
471.171	6.016	dp	1	1.151	iaps	8030
486.154	6.016	dp	2	1.405	iaps	4608
497.355	6.016	dp	2	1.850	iaps	2311
513.452	6.016	vn	2	0.998	iaps	9250
527.149	6.004	vn	2	1.050	iaps	2141
539.619	6.010	vn	2	1.358	iaps	3061
555.694	6.008	ip	2	1.147	iaps	1999
568.186	6.005	ip	2	1.264	iaps	5779
581.869	6.017	ip	2	1.117	iaps	8380
