onset	duration	offer	proposer	face_onset	offer_onset	decision_onset	response_time	feedback_onset	response
1.057744417	14.13108515	10	PRP1	1.057744417	3.169402693	8.188295792	0.762676447	8.950972239	1
16.36386826	14.03710314	2	PRP2	16.36386826	18.38397335	23.40061703	0.796265436	24.19688247	1
31.52125571	14.0303113	1	computer	31.52125571	33.53032774	38.55136375	0.604007645	39.15537139	-1
46.66567286	14.02949689	10	PRP3	46.66567286	48.67815287	53.69484007	0.793444137	54.48828421	1
63.82251616	14.02905331	9	computer	63.82251616	65.83416304	70.8512034	0.558931124	71.41013452	1
79.97186566	14.02896325	9	computer	79.97186566	81.98278952	87.00028669	0.572458799	87.57274549	1
97.10952553	14.02377833	3	PRP3	97.10952553	99.1164875	104.1330508	0.543905546	104.6769564	1
113.2417597	14.0248151	2	PRP4	113.2417597	115.2487596	120.2662334	0.684770454	120.9510038	-1
129.3705498	14.02612681	8	PRP5	129.3705498	131.3799203	136.3964067	0.554827013	136.9512338	1
145.5039036	14.02391257	11	PRP5	145.5039036	147.5105155	152.5275264	0.581812492	153.1093389	1
163.6365818	14.0205368	2	computer	163.6365818	165.6493074	170.6568	0.4993145	171.1561145	-1
178.7676866	14.03172928	1	PRP3	178.7676866	180.7825922	185.7990668	0.376518049	186.1755848	-1
194.9015798	14.03067344	11	PRP4	194.9015798	196.9155269	201.9319362	0.534237097	202.4661733	1
210.050258	14.03150383	11	PRP3	210.050258	212.0651535	217.0814882	0.757844527	217.8393327	1
228.1816052	14.03042237	11	PRP1	228.1816052	230.1955059	235.2117636	0.519319621	235.7310833	1
244.3193824	14.02361516	1	computer	244.3193824	246.3249724	251.3425069	0.615182203	251.9576892	-1
259.45358	14.01938689	9	PRP5	259.45358	261.464105	266.4726813	1.315427111	267.7881084	1
275.6011732	14.0192646	3	PRP2	275.6011732	277.6139113	282.6201808	1.054584568	283.6747654	-1
291.7173052	14.03081734	4	computer	291.7173052	293.7302035	298.7478429	1.055822982	299.8036659	1
307.8503584	14.03057698	1	computer	307.8503584	309.8642229	314.8806255	3.156354786	318.0369803	-1
323.9881592	14.02367235	4	PRP2	323.9881592	325.9951933	331.0115046	0.439908615	331.4514132	1
339.1175246	14.02485782	9	PRP1	339.1175246	341.1256002	346.142043	0.739398388	346.8814414	1
354.2492536	14.01353272	8	computer	354.2492536	356.256141	361.2624817	0.958680738	362.2211625	1
370.3646757	14.02229464	8	PRP1	370.3646757	372.3793158	377.386687	0.624975899	378.0116629	1
386.4996921	14.02973574	2	PRP6	386.4996921	388.5122778	393.5291156	0.553955336	394.0830709	-1
401.6363688	14.0270268	4	PRP6	401.6363688	403.6457293	408.6630927	0.584561783	409.2476545	1
417.7884142	14.02347714	9	computer	417.7884142	419.7950639	424.8115968	0.57452418	425.386121	1
433.9184275	14.02348459	3	PRP6	433.9184275	435.9249856	440.9415793	1.270809091	442.2123884	-1
452.045092	14.01699887	11	computer	452.045092	454.0555425	459.0617814	0.56860659	459.630388	1
468.1652235	14.01999786	8	PRP4	468.1652235	470.1776571	475.1849837	0.991746937	476.1767306	1
483.2976284	14.03074957	3	computer	483.2976284	485.3116553	490.3280976	3.278530637	493.6066283	-1
499.4300142	14.03142119	1	PRP6	499.4300142	501.4445408	506.4611513	0.559242899	507.0203942	-1
516.5856319	14.02458009	3	PRP4	516.5856319	518.5934994	523.6099216	0.552481393	524.162403	1
531.7209358	14.02069712	10	PRP5	531.7209358	533.7263747	538.7413475	0.465435829	539.2067833	1
548.8559824	14.03189793	10	computer	548.8559824	550.8709901	555.8876049	0.940107416	556.8277123	1
566.9839141	14.0181273	1	PRP2	566.9839141	568.9930103	574.001745	0.407776085	574.4095211	-1
