trial	response	correct_response	accuracy	reaction_time
1	k	k	1	1720
2	l	l	1	1059
3	k	k	1	1359
4	j	j	1	1002
5	l	l	1	1339
6	j	j	1	925
7	j	j	1	1109
8	j	j	1	924
9	n/a	j	0	n/a
10	j	j	1	853
11	l	l	1	1112
12	k	k	1	889
13	j	j	1	1292
14	l	l	1	1088
15	j	j	1	791
16	l	l	1	959
17	l	k	0	954
18	l	l	1	1429
19	j	j	1	1608
20	k	k	1	977
