onset	duration	trial_type	rating	response_time	database	identifier
6.263	6.016	vp	1	1.842	iaps	5201
21.160	6.016	vp	3	1.426	iaps	4660
32.442	6.006	vp	3	1.504	iaps	8190
48.506	6.008	dn	3	4.002	iaps	2730
61.614	6.005	dn	3	4.000	iaps	8485
74.697	6.016	dn	3	4.001	iaps	2751
90.797	6.016	ip	3	4.000	iaps	8300
103.496	6.016	ip	3	2.369	iaps	2304
116.994	6.015	ip	4	1.346	iaps	7470
133.079	6.010	vn	3	2.118	iaps	2900
145.854	6.008	vn	2	1.144	iaps	9290
159.219	6.010	vn	2	2.022	iaps	2750
175.313	6.016	dp	4	1.574	iaps	5629
189.313	6.016	dp	1	1.601	iaps	8461
201.512	6.015	dp	1	1.439	iaps	7501
217.609	6.015	in	3	1.430	iaps	6571
231.095	6.010	in	4	1.783	iaps	9046
243.770	6.007	in	4	0.986	iaps	9006
259.834	6.010	vt	1	1.755	iaps	7041
272.911	6.016	vt	1	1.036	iaps	7010
286.011	6.016	vt	n/a	n/a	iaps	7034
302.111	6.015	dn	1	3.262	iaps	9417
316.708	6.015	dn	1	1.668	iaps	9409
328.305	6.005	dn	1	1.244	iaps	9630
344.377	6.017	ip	3	1.378	iaps	4651
358.243	6.006	ip	4	1.419	iaps	4599
370.514	6.013	ip	4	1.164	iaps	8497
386.609	6.016	vn	1	2.500	iaps	3550
400.409	6.015	vn	3	3.527	iaps	2691
412.792	6.013	vn	2	1.429	iaps	9102
428.887	6.006	dp	3	2.864	iaps	1731
443.751	6.008	dp	1	1.302	iaps	8200
455.025	6.006	dp	1	1.532	iaps	2216
471.108	6.017	vt	2	1.481	iaps	2850
484.008	6.017	vt	1	1.299	iaps	7000
497.308	6.016	vt	1	0.997	iaps	5534
513.405	6.015	in	4	1.584	iaps	9160
527.803	6.005	in	4	1.548	iaps	3160
539.567	6.006	in	4	1.517	iaps	6838
555.640	6.008	vp	2	1.616	iaps	8502
570.024	6.017	vp	2	1.723	iaps	8540
581.824	6.016	vp	3	1.800	iaps	7220
