onset	duration	trial_type	rating	response_time	database	identifier
6.262	6.010	dp	3	2.965	iaps	4680
18.646	6.008	dp	2	1.780	iaps	8341
32.412	6.005	dp	2	1.161	iaps	5820
48.495	6.016	vn	3	1.313	iaps	9620
62.112	6.016	vn	4	1.524	iaps	9042
74.711	6.015	vn	4	1.212	iaps	6250
90.808	6.015	ip	4	1.849	iaps	7260
105.805	6.005	ip	4	2.221	iaps	4607
116.970	6.008	ip	4	2.171	iaps	5000
133.044	6.004	dn	3	2.412	iaps	2053
146.127	6.016	dn	2	1.959	iaps	9320
159.228	6.016	dn	2	2.163	iaps	6821
175.327	6.015	vt	3	2.739	iaps	7950
189.223	6.016	vt	2	1.963	iaps	7035
201.522	6.004	vt	4	2.394	iaps	7090
217.585	6.008	in	4	2.199	iaps	2490
230.260	6.005	in	4	1.826	iaps	9530
243.731	6.012	in	3	2.198	iaps	9432
259.826	6.016	vp	4	1.176	iaps	8180
274.225	6.016	vp	4	1.533	iaps	8496
286.023	6.015	vp	3	2.327	iaps	2310
302.120	6.006	dn	2	1.691	iaps	9001
314.891	6.010	dn	2	2.455	iaps	9621
328.258	6.005	dn	1	2.402	iaps	9331
344.341	6.041	vp	4	1.070	iaps	8370
357.958	6.016	vp	3	1.587	iaps	2345
370.558	6.015	vp	4	1.047	iaps	1463
386.655	6.016	in	4	1.606	iaps	9830
400.840	6.011	in	4	2.076	iaps	6550
412.828	6.004	in	3	2.563	iaps	4621
428.889	6.006	vt	1	1.183	iaps	2214
443.674	6.016	vt	1	1.301	iaps	7020
455.073	6.017	vt	1	2.653	iaps	7050
471.173	6.016	dp	2	1.731	iaps	8090
486.171	6.015	dp	3	3.647	iaps	4640
497.368	6.004	dp	2	2.699	iaps	2208
513.432	6.008	vn	4	1.724	iaps	9495
527.095	6.010	vn	3	2.010	iaps	6243
539.560	6.011	vn	4	1.746	iaps	6510
555.672	6.017	ip	4	0.976	iaps	1722
568.171	6.016	ip	4	1.358	iaps	7430
581.869	6.016	ip	4	1.205	iaps	8210
