onset	duration	trial_type	rating	response_time	database	identifier
6.246	6.016	vp	2	1.000	iaps	5460
21.145	6.017	vp	2	2.370	iaps	4622
32.446	6.015	vp	3	3.322	iaps	7480
48.542	6.015	dn	3	2.876	iaps	2700
61.657	6.005	dn	2	1.476	iaps	9007
74.737	6.008	dn	3	0.937	iaps	3400
90.801	6.010	ip	2	1.042	iaps	8161
103.478	6.016	ip	3	1.052	iaps	1721
116.977	6.017	ip	3	1.543	iaps	5621
133.077	6.015	vn	3	0.630	iaps	6555
145.875	6.016	vn	3	1.153	iaps	9430
159.273	6.004	vn	n/a	n/a	iaps	2710
175.343	6.009	dp	2	1.516	iaps	5480
189.311	6.005	dp	2	0.711	iaps	8170
201.493	6.016	dp	2	0.703	iaps	7280
217.593	6.017	in	3	1.153	iaps	6834
231.093	6.015	in	3	0.832	iaps	9341
243.791	6.016	in	2	1.461	iaps	9330
259.887	6.004	vt	1	1.170	iaps	7705
272.969	6.006	vt	1	1.145	iaps	7179
286.042	6.007	vt	n/a	n/a	iaps	7233
302.125	6.004	dn	2	1.413	iaps	9592
316.709	6.016	dn	1	1.570	iaps	9471
328.308	6.017	dn	2	2.197	iaps	9611
344.405	6.019	ip	3	0.796	iaps	4180
358.304	6.014	ip	2	0.976	iaps	2224
370.601	6.007	ip	3	1.178	iaps	8186
386.665	6.009	vn	2	1.267	iaps	6831
400.441	6.016	vn	4	1.880	iaps	2688
412.841	6.017	vn	3	1.155	iaps	9342
428.941	6.015	dp	2	2.403	iaps	1510
443.837	6.016	dp	n/a	n/a	iaps	7580
455.135	6.004	dp	2	1.831	iaps	1650
471.200	6.007	vt	n/a	n/a	iaps	2393
484.064	6.009	vt	1	1.067	iaps	7080
497.356	6.005	vt	1	1.911	iaps	2840
513.439	6.016	in	3	3.150	iaps	9400
527.839	6.016	in	3	0.930	iaps	6830
539.637	6.016	in	4	0.804	iaps	7380
555.735	6.003	vp	2	1.450	iaps	8193
570.115	6.007	vp	3	1.457	iaps	8501
581.880	6.008	vp	1	0.935	iaps	5594
