onset	duration	offer	proposer	face_onset	offer_onset	decision_onset	response_time	feedback_onset	response
1.05803092	14.13125136	2	PRP1	1.05803092	3.166099634	8.188918257	1.157765553	9.34668381	-1
16.349348	14.03266828	9	PRP2	16.349348	18.36516381	23.38166597	0.920061458	24.30172743	1
32.50542059	14.02611919	3	PRP3	32.50542059	34.51411938	39.53122079	1.590045786	41.12126658	1
48.67368818	14.02160845	4	computer	48.67368818	50.68123356	55.69499745	1.207611475	56.90260893	1
65.82110686	14.02221293	2	PRP4	65.82110686	67.83147909	72.84301779	1.119600394	73.96261818	1
80.98576125	14.01997183	2	computer	80.98576125	82.99659363	88.00521406	0.659562646	88.6647767	1
99.11622968	14.03147603	4	PRP4	99.11622968	101.1301237	106.1474409	1.058890377	107.2063313	1
114.2654806	14.03145732	1	PRP4	114.2654806	116.280407	121.2966803	2.147251394	123.4439317	1
129.4162966	14.03032191	8	PRP5	129.4162966	131.430098	136.4463229	0.839364443	137.2856873	1
144.5664516	14.02846009	10	computer	144.5664516	146.5779485	151.594585	1.000764227	152.5953492	1
160.7166113	14.02547618	8	computer	160.7166113	162.7319398	167.7418103	0.731160604	168.4729709	1
175.8507528	14.02141411	10	PRP5	175.8507528	177.8622499	182.871917	0.823663295	183.6955802	1
190.9805351	14.03238865	9	PRP5	190.9805351	192.998243	198.0126416	0.733515071	198.7461567	1
206.1309623	14.03148357	9	PRP6	206.1309623	208.1457624	213.1621618	0.720090799	213.8822526	1
221.2810201	14.03123221	2	PRP3	221.2810201	223.2948008	228.3119898	0.823491487	229.1354813	1
236.4326781	14.02904787	3	computer	236.4326781	238.4442779	243.4614396	0.99291094	244.4543506	1
251.580927	14.02803298	11	computer	251.580927	253.5913938	258.6086948	1.088502863	259.6971977	1
267.716771	14.02308902	9	computer	267.716771	269.7272641	274.7396054	0.962637783	275.7022432	1
283.8483927	14.02042818	4	PRP3	283.8483927	285.861235	290.8685492	0.909167174	291.7777164	1
299.9819841	14.02877655	3	PRP6	299.9819841	301.9942985	307.0105008	0.854570053	307.8650709	1
316.1181539	14.02600835	1	computer	316.1181539	318.1274301	323.143883	0.918065088	324.061948	1
332.2519736	14.02534214	10	PRP6	332.2519736	334.2597265	339.2770443	1.089675617	340.3667199	1
347.398007	14.02703339	3	PRP4	347.398007	349.4083145	354.4247458	0.860173862	355.2849196	1
364.5461853	14.02595952	8	PRP2	364.5461853	366.5553701	371.5718376	1.018837872	372.5906755	1
381.6990286	14.01920825	9	computer	381.6990286	383.7092426	388.7179573	0.937748544	389.6557059	1
398.8287629	14.01980534	1	PRP6	398.8287629	400.8423198	405.8482911	1.30732798	407.1556191	1
415.9638763	14.02924033	11	PRP5	415.9638763	417.9752213	422.9928816	0.997546559	423.9904282	1
431.1133544	14.02931206	10	PRP1	431.1133544	433.1258994	438.1424476	0.945100051	439.0875477	1
448.2632	14.02724415	10	computer	448.2632	450.2737039	455.2902402	0.816581095	456.1068213	1
463.4131774	14.02452238	4	computer	463.4131774	465.4199392	470.4374624	0.725053355	471.1625158	1
481.5609483	14.01461036	11	PRP2	481.5609483	483.5665617	488.5753343	0.758978056	489.3343124	1
498.698734	14.01558533	9	PRP1	498.698734	500.7078015	505.7140953	0.876128351	506.5902237	1
514.8358119	14.02244685	3	PRP1	514.8358119	516.8450039	521.8581657	0.900696827	522.7588626	1
532.9769318	14.03122424	4	computer	532.9769318	534.9905853	540.0079243	0.71185869	540.719783	1
550.1195092	14.03513547	1	PRP3	550.1195092	552.1381066	557.154413	0.659107693	557.8135207	1
567.2596612	14.02563493	10	PRP2	567.2596612	569.267761	574.2850944	0.727065127	575.0121595	1
