onset	duration	trial_type	rating	response_time	database	identifier
6.256	6.009	vp	n/a	n/a	iaps	4608
21.131	6.005	vp	2	4.000	iaps	4603
32.402	6.013	vp	3	3.104	iaps	5779
48.498	6.016	dn	1	4.000	iaps	1275
61.614	6.016	dn	4	3.737	iaps	7359
74.711	6.016	dn	4	3.445	iaps	2141
90.808	6.005	ip	4	2.455	iaps	8162
103.473	6.008	ip	4	2.228	iaps	2311
116.947	6.005	ip	4	2.347	iaps	5270
133.030	6.016	vn	1	2.698	iaps	2276
145.829	6.017	vn	1	1.358	iaps	9280
159.229	6.015	vn	2	1.689	iaps	1525
175.327	6.015	dp	2	2.609	iaps	4626
189.324	6.005	dp	1	2.904	iaps	8380
201.496	6.009	dp	2	2.422	iaps	5623
217.562	6.007	in	4	2.549	iaps	6312
231.046	6.016	in	4	1.843	iaps	9000
243.730	6.014	in	4	1.543	iaps	8230
259.828	6.016	vt	1	2.862	iaps	7491
272.926	6.016	vt	1	2.327	iaps	7185
286.023	6.004	vt	1	2.373	iaps	7235
302.103	6.008	dn	2	2.013	iaps	9584
316.667	6.010	dn	2	2.034	iaps	9340
328.248	6.012	dn	1	3.289	iaps	9622
344.327	6.016	ip	3	2.069	iaps	2650
358.227	6.016	ip	4	1.903	iaps	2352
370.525	6.015	ip	4	2.547	iaps	8490
386.609	6.012	vn	1	1.694	iaps	6242
400.386	6.008	vn	2	2.249	iaps	1111
412.798	6.012	vn	2	1.941	iaps	9120
428.881	6.012	dp	1	2.060	iaps	1340
443.776	6.017	dp	n/a	n/a	iaps	8030
455.075	6.016	dp	2	2.991	iaps	1999
471.173	6.016	vt	1	1.598	iaps	5510
484.058	6.012	vt	1	1.865	iaps	7170
497.341	6.009	vt	1	2.015	iaps	7006
513.416	6.009	in	4	2.647	iaps	9250
527.796	6.011	in	4	1.949	iaps	3061
539.577	6.014	in	3	2.239	iaps	6530
555.674	6.016	vp	1	1.284	iaps	8503
570.054	6.016	vp	1	1.973	iaps	8531
581.857	6.012	vp	1	2.242	iaps	4670
