trial	response	correct_response	accuracy	reaction_time
1	8	8	1	484
2	14	14	1	1356
3	16	16	1	588
4	11	11	1	418
5	6	6	1	398
6	10	10	1	1267
7	13	13	1	475
8	7	7	1	565
9	3	3	1	684
10	7	7	1	385
11	10	10	1	786
12	11	11	1	733
13	10	10	1	635
14	8	8	1	1004
15	14	14	1	801
16	15	15	1	680
17	10	10	1	672
18	9	9	1	60
19	8	8	1	350
20	12	12	1	489
21	13	13	1	699
22	5	5	1	377
23	9	9	1	157
24	11	11	1	696
25	4	4	1	227
26	7	7	1	188
27	14	14	1	752
28	13	13	1	343
29	9	9	1	147
30	6	6	1	197
