trial	trial_type	stimulus	fontsize	response	accuracy	reactiontime
1	go	1	13	1	1	829
2	go	4	4	1	1	728
3	go	1	10	1	1	472
4	go	1	16	1	1	509
5	go	5	16	1	1	439
6	go	1	10	1	1	473
7	go	8	7	1	1	582
8	go	6	7	1	1	715
9	go	5	13	1	1	685
10	go	7	13	1	1	504
11	go	7	7	1	1	676
12	go	9	4	1	1	693
13	go	2	16	1	1	507
14	nogo	3	13	0	1	n/a
15	go	8	7	1	1	798
16	go	5	7	1	1	814
17	go	5	10	1	1	7
18	go	6	13	1	1	867
19	go	1	7	1	1	747
20	go	8	4	1	1	670
21	go	9	10	1	1	686
22	go	8	16	1	1	723
23	go	2	13	1	1	616
24	go	7	13	1	1	552
25	go	6	13	1	1	746
26	go	4	16	1	1	739
27	go	8	4	1	1	663
28	go	6	16	1	1	702
29	go	8	10	1	1	743
30	go	2	4	1	1	697
31	go	9	13	1	1	824
32	go	8	13	1	1	705
33	go	9	10	1	1	686
34	go	5	7	1	1	668
35	go	2	7	1	1	683
36	go	4	7	1	1	743
37	nogo	3	4	0	1	n/a
38	go	5	16	1	1	687
39	go	5	7	1	1	660
40	go	6	16	1	1	872
41	nogo	3	7	0	1	n/a
42	go	2	16	1	1	551
43	go	7	4	1	1	701
44	go	5	13	1	1	716
45	go	7	10	1	1	646
46	go	8	4	1	1	734
47	go	2	10	1	1	772
48	go	7	4	1	1	878
49	go	4	13	1	1	803
50	go	1	16	1	1	772
51	nogo	3	7	0	1	n/a
52	go	7	13	1	1	814
53	go	4	7	1	1	734
54	go	6	13	1	1	749
55	go	4	16	1	1	747
56	go	8	13	1	1	767
57	go	8	16	1	1	716
58	go	4	13	1	1	702
59	go	1	4	1	1	695
60	go	9	7	1	1	687
61	go	9	4	1	1	702
62	go	4	13	1	1	739
63	go	8	10	1	1	667
64	go	2	13	1	1	539
65	go	2	4	1	1	577
66	go	8	13	1	1	553
67	go	7	13	1	1	675
68	nogo	3	10	0	1	n/a
69	go	4	10	1	1	621
70	go	7	7	1	1	703
71	go	1	7	1	1	658
72	go	4	4	1	1	603
73	nogo	3	7	0	1	n/a
74	go	5	10	1	1	660
75	go	9	16	1	1	727
76	go	8	13	1	1	677
77	go	4	16	1	1	688
78	go	7	10	1	1	682
79	go	4	13	1	1	674
80	go	1	10	1	1	734
81	go	2	7	1	1	726
82	go	6	10	1	1	720
83	go	6	16	1	1	695
84	go	4	10	1	1	732
85	go	6	7	1	1	680
86	go	6	4	1	1	672
87	go	9	4	1	1	868
88	go	9	4	1	1	792
89	go	7	4	1	1	740
90	go	6	16	1	1	756
91	go	4	10	1	1	634
92	go	1	16	1	1	739
93	go	7	7	1	1	667
94	nogo	3	13	0	1	n/a
95	nogo	3	16	1	0	1028
96	go	9	10	1	1	952
97	go	8	13	1	1	899
98	go	2	16	1	1	801
99	go	7	13	1	1	681
100	go	6	4	1	1	650
101	go	6	10	1	1	668
102	go	1	4	1	1	703
103	go	9	10	1	1	696
104	go	9	10	1	1	734
105	nogo	3	7	0	1	n/a
106	go	1	16	1	1	753
107	go	4	10	1	1	633
108	go	1	4	1	1	737
109	go	1	7	1	1	774
110	go	2	16	1	1	796
111	nogo	3	7	0	1	n/a
112	go	6	13	1	1	720
113	go	8	10	1	1	711
114	go	5	4	1	1	705
115	go	9	16	1	1	786
116	nogo	3	10	0	1	n/a
117	go	9	4	1	1	777
118	go	5	16	1	1	725
119	go	5	13	1	1	582
120	go	4	4	1	1	642
121	go	2	10	1	1	634
122	go	6	7	1	1	695
123	go	8	10	1	1	686
