trial	response	correct_response	accuracy	reaction_time
1	k	j	0	982
2	l	k	0	735
3	k	k	1	1098
4	j	j	1	1607
5	l	j	0	1416
6	k	k	1	1857
7	k	k	1	1011
8	j	j	1	950
9	l	k	0	1704
10	l	l	1	1676
11	l	l	1	1529
12	j	j	1	1619
13	j	j	1	1515
14	n/a	l	0	n/a
15	k	j	0	1379
16	l	k	0	1236
17	k	k	1	1966
18	k	j	0	1316
19	j	j	1	1087
20	j	j	1	887
