onset	duration	offer	proposer	face_onset	offer_onset	decision_onset	response_time	feedback_onset	response
1.071471254	14.12727201	2	computer	1.071471254	3.177289415	8.197354022	0.584607905	8.781961927	1
19.36456864	14.02542761	1	computer	19.36456864	21.37337824	26.3896763	0.369030431	26.75870674	1
34.49917353	14.02179274	2	computer	34.49917353	36.51281306	41.52066094	0.31519821	41.83585915	1
50.63206149	14.03044726	2	PRP1	50.63206149	52.64524413	57.66220789	0.306576961	57.96878485	1
65.78153413	14.03178098	4	PRP2	65.78153413	67.79516267	72.81270087	0.293380022	73.10608089	1
80.93882464	14.02361908	11	PRP3	80.93882464	82.94432488	87.96218076	0.354690241	88.316871	1
97.08146146	14.02811135	8	computer	97.08146146	99.09297888	104.1093252	0.328332599	104.4376578	1
113.2100891	14.03015349	11	computer	113.2100891	115.2227456	120.2400014	0.326889619	120.566891	1
128.3466745	14.0143208	1	PRP2	128.3466745	130.3534218	135.3607029	0.311813591	135.6725165	1
146.4652312	14.02898229	8	PRP4	146.4652312	148.477719	153.4939828	0.517455861	154.0114387	1
163.5973042	14.03022021	4	computer	163.5973042	165.6111058	170.6272736	0.518290234	171.1455639	1
178.7303439	14.03036016	3	PRP5	178.7303439	180.7441223	185.7603935	0.402476246	186.1628697	1
193.8623961	14.03015367	1	PRP5	193.8623961	195.8750138	200.8922249	0.381192073	201.2734169	1
208.9965455	14.02668698	11	PRP4	208.9965455	211.0058113	216.02295	0.402598803	216.4255488	1
226.1288905	14.01385752	3	PRP1	226.1288905	228.1367406	233.1424754	0.398340127	233.5408155	1
244.2486397	14.01764786	1	PRP1	244.2486397	246.2598997	251.2660397	0.380394961	251.6464347	1
259.378693	14.03109429	8	PRP3	259.378693	261.3924032	266.4095783	0.546845216	266.9564235	1
275.5161231	14.02681174	9	PRP3	275.5161231	277.5252555	282.5427228	0.618434873	283.1611576	1
290.6443417	14.03037147	8	PRP6	290.6443417	292.6581773	297.6744657	0.399878766	298.0743444	1
306.7988035	14.02306187	4	computer	306.7988035	308.80524	313.8215779	0.662377027	314.4839549	1
324.9324493	14.01888122	11	PRP6	324.9324493	326.9413486	331.9510142	0.465419423	332.4164336	1
342.0647057	14.01797777	3	computer	342.0647057	344.0751045	349.082416	0.483280038	349.565696	1
358.1812768	14.02761472	4	PRP1	358.1812768	360.191371	365.2086514	0.387929406	365.5965808	1
373.311082	14.03029853	10	PRP3	373.311082	375.3244078	380.341116	0.42152143	380.7626374	1
388.4441645	14.03041144	10	computer	388.4441645	390.4568933	395.4742906	0.624765662	396.0990562	1
404.577159	14.0280276	11	PRP2	404.577159	406.5874259	411.6048834	0.352144529	411.9570279	1
419.7117601	14.02317867	4	PRP5	419.7117601	421.7183073	426.7346417	0.400768229	427.1354099	1
436.8363929	14.02089839	2	PRP6	436.8363929	438.8486587	443.8570378	0.417934536	444.2749724	1
452.9591151	14.03144841	10	computer	452.9591151	454.9728849	459.9903483	0.354258307	460.3446066	1
469.0950508	14.02840055	3	PRP6	469.0950508	471.1061412	476.1232381	0.569983877	476.6932219	1
486.2271217	14.02936817	11	computer	486.2271217	488.2398091	493.2562827	0.547549263	493.8038319	1
501.4593766	14.0271238	9	computer	501.4593766	503.46988	508.4862577	0.358810262	508.8450679	1
518.5942877	14.0111734	2	PRP5	518.5942877	520.5993241	525.6052296	0.604568878	526.2097985	1
534.7080923	14.01409411	10	PRP4	534.7080923	536.7132791	541.7219633	0.412683294	542.1346466	1
551.8294864	14.02670459	9	PRP4	551.8294864	553.8384665	558.8559747	0.308150188	559.1641249	1
566.9570849	14.03215959	9	PRP2	566.9570849	568.9717758	573.9889996	0.458397697	574.4473973	1
