onset	duration	trial_type	rating	response_time	database	identifier
6.249	6.009	vp	3	1.060	iaps	4608
21.123	6.009	vp	2	0.950	iaps	4603
32.414	6.006	vp	1	2.099	iaps	5779
48.497	6.016	dn	2	1.470	iaps	1275
61.614	6.017	dn	2	2.342	iaps	7359
74.713	6.016	dn	2	1.059	iaps	2141
90.810	6.015	ip	2	2.964	iaps	8162
103.496	6.011	ip	3	0.965	iaps	2311
116.972	6.008	ip	3	1.078	iaps	5270
133.036	6.010	vn	2	1.340	iaps	2276
145.830	6.016	vn	2	1.048	iaps	9280
159.229	6.016	vn	3	1.046	iaps	1525
175.329	6.015	dp	2	1.155	iaps	4626
189.326	6.015	dp	2	1.091	iaps	8380
201.507	6.006	dp	2	1.142	iaps	5623
217.578	6.009	in	4	2.188	iaps	6312
231.045	6.005	in	4	0.894	iaps	9000
243.728	6.016	in	4	1.419	iaps	8230
259.828	6.016	vt	1	0.999	iaps	7491
272.928	6.015	vt	1	0.783	iaps	7185
286.025	6.015	vt	1	1.076	iaps	7235
302.110	6.012	dn	1	1.197	iaps	9584
316.677	6.008	dn	2	1.089	iaps	9340
328.250	6.010	dn	2	1.181	iaps	9622
344.344	6.026	ip	3	1.529	iaps	2650
358.260	6.016	ip	4	1.413	iaps	2352
370.560	6.015	ip	4	0.953	iaps	8490
386.657	6.015	vn	2	1.170	iaps	6242
400.454	6.005	vn	3	1.277	iaps	1111
412.828	6.007	vn	3	3.048	iaps	9120
428.899	6.010	dp	2	0.850	iaps	1340
443.792	6.016	dp	3	1.119	iaps	8030
455.092	6.016	dp	1	1.816	iaps	1999
471.192	6.015	vt	1	0.960	iaps	5510
484.090	6.015	vt	1	1.000	iaps	7170
497.388	6.015	vt	1	0.857	iaps	7006
513.474	6.009	in	3	1.452	iaps	9250
527.841	6.007	in	4	0.896	iaps	3061
539.612	6.012	in	4	2.595	iaps	6530
555.707	6.016	vp	2	1.374	iaps	8503
570.090	6.016	vp	1	1.163	iaps	8531
581.889	6.015	vp	4	2.647	iaps	4670
