trial	response	correct_response	accuracy	reaction_time
1	7	7	1	368
2	10	10	1	703
3	9	9	1	682
4	7	7	1	353
5	6	6	1	467
6	13	9	0	1465
7	214	14	0	2496
8	17	15	0	1105
9	10	10	1	1012
10	8	8	1	852
11	16	16	1	1107
12	11	13	0	847
13	10	10	1	1126
14	7	9	0	998
15	8	8	1	676
16	13	13	1	1465
17	9	9	1	394
18	7	7	1	399
19	8	8	1	850
20	9	9	1	614
21	12	12	1	1016
22	n/a	14	0	n/a
23	13	13	1	983
24	9	9	1	920
25	7	7	1	645
26	11	8	0	1524
27	10	10	1	540
28	12	12	1	603
29	11	11	1	1001
30	8	8	1	286
