onset	duration	offer	proposer	face_onset	offer_onset	decision_onset	response_time	feedback_onset	response
3.068852294	14.11674192	8	computer	3.068852294	5.166953097	10.18420065	1.250484429	11.43468508	1
19.37910937	14.0202899	10	PRP1	19.37910937	21.38871057	26.39906765	1.144412786	27.54348044	1
34.51826577	14.03080184	10	PRP2	34.51826577	36.53374258	41.54875903	0.653602434	42.20236147	1
50.66917806	14.02920909	3	PRP3	50.66917806	52.68137202	57.69816911	0.707687384	58.4058565	1
66.83468272	14.02934634	11	PRP2	66.83468272	68.848166	73.86347114	0.743497079	74.60696822	1
82.98544263	14.02564264	1	PRP4	82.98544263	84.99412354	90.0107753	1.004625629	91.01540093	-1
100.1331913	14.01431089	2	PRP3	100.1331913	102.1411764	107.1473292	0.6724666	107.8197958	-1
117.2691061	14.01898574	9	PRP5	117.2691061	119.2805245	124.2878416	0.765629575	125.0534712	1
133.4020417	14.02910236	8	PRP5	133.4020417	135.4136771	140.4308797	0.649349976	141.0802297	1
148.5506347	14.03047925	11	computer	148.5506347	150.5661359	155.5808225	1.123696358	156.7045189	1
164.6886276	14.02412004	3	PRP1	164.6886276	166.6952891	171.7124715	0.738390256	172.4508617	1
181.8327668	14.02653637	9	computer	181.8327668	183.8424441	188.8590304	0.63485381	189.4938842	1
196.9685451	14.01177996	4	computer	196.9685451	198.9731656	203.9800342	1.195987497	205.1760217	1
213.0835565	14.02009569	2	computer	213.0835565	215.0956067	220.1033134	0.735501822	220.8388152	-1
229.21476	14.05346966	10	computer	229.21476	231.2289141	236.2459967	N/A	241.2555316	0
244.3875094	14.02575318	11	PRP5	244.3875094	246.3955673	251.4129687	0.848655932	252.2616247	1
261.534716	14.02756422	4	PRP4	261.534716	263.547842	268.5620051	0.896362197	269.4583673	1
276.682762	14.02668869	10	computer	276.682762	278.6925292	283.7091683	0.556165165	284.2653334	1
291.8188186	14.02029088	4	PRP1	291.8188186	293.8280149	298.8388332	1.5461528	300.384986	1
306.9506829	14.01901806	4	computer	306.9506829	308.9615616	313.9693976	1.375536956	315.3449345	1
323.0810995	14.01878242	4	computer	323.0810995	325.09419	330.0995926	1.33413658	331.4337292	1
338.2150529	14.0301309	4	PRP3	338.2150529	340.2278354	345.2448925	0.713508967	345.9584015	1
353.3626152	14.03242001	10	PRP5	353.3626152	355.377106	360.3947322	0.591217493	360.9859497	1
370.5141576	14.02809874	1	computer	370.5141576	372.5280452	377.5419685	0.750047184	378.2920157	-1
385.6631113	14.02716055	2	PRP4	385.6631113	387.6744693	392.6897665	1.554763604	394.2445301	-1
400.8152025	14.02142708	3	PRP6	400.8152025	402.8266912	407.8363549	0.950377459	408.7867324	1
416.95104	14.01528772	3	PRP4	416.95104	418.9600566	423.9660472	0.866392195	424.8324394	1
433.0831548	14.02758648	8	PRP2	433.0831548	435.0929474	440.1104562	0.567884195	440.6783404	1
449.2304102	14.02935507	3	computer	449.2304102	451.2429486	456.2594611	0.56307633	456.8225374	1
466.3802979	14.03153196	9	PRP2	466.3802979	468.3915486	473.4116689	0.588887683	474.0005566	1
483.5261129	14.02897272	9	computer	483.5261129	485.5391655	490.554844	0.705954524	491.2607986	1
500.6784607	14.0424438	9	PRP1	500.6784607	502.6850223	507.6922414	N/A	512.702321	0
518.8518106	14.01304042	10	PRP6	518.8518106	520.858267	525.8646424	0.547849482	526.4124919	1
534.9810495	14.02744554	9	PRP6	534.9810495	536.9910635	542.0082695	0.591814566	542.6000841	1
551.1345448	14.02395021	4	PRP6	551.1345448	553.1410423	558.1582681	0.68726198	558.8455301	1
567.2996483	14.02442036	1	PRP3	567.2996483	569.3064144	574.3238054	1.126118921	575.4499243	-1
