onset	duration	trial_type	rating	response_time	database	identifier
6.242	6.005	vp	n/a	n/a	iaps	4640
21.122	6.009	vp	n/a	n/a	iaps	4607
32.397	6.005	vp	n/a	n/a	iaps	7430
48.481	6.016	dn	2	0.861	iaps	2490
61.597	6.016	dn	1	1.618	iaps	9042
74.696	6.015	dn	1	1.100	iaps	6243
90.776	6.016	ip	4	0.923	iaps	8180
103.463	6.011	ip	4	0.969	iaps	2208
116.939	6.006	ip	3	1.202	iaps	5820
133.002	6.011	vn	1	1.259	iaps	6250
145.784	6.012	vn	1	0.944	iaps	9530
159.164	6.015	vn	1	0.891	iaps	4621
175.262	6.016	dp	4	3.806	iaps	4680
189.245	6.013	dp	4	1.297	iaps	8210
201.441	6.015	dp	2	1.140	iaps	7260
217.510	6.009	in	1	1.015	iaps	6821
230.977	6.006	in	1	0.882	iaps	9331
243.661	6.016	in	3	1.400	iaps	9320
259.761	6.016	vt	4	2.308	iaps	7950
272.860	6.016	vt	1	1.086	iaps	7050
285.959	6.015	vt	1	2.283	iaps	7090
302.055	6.005	dn	n/a	n/a	iaps	9621
316.620	6.007	dn	3	0.897	iaps	9620
328.184	6.009	dn	1	0.890	iaps	9830
344.277	6.016	ip	4	2.830	iaps	2345
358.176	6.016	ip	3	1.090	iaps	2310
370.476	6.016	ip	4	1.129	iaps	8341
386.574	6.015	vn	1	1.279	iaps	6550
400.371	6.005	vn	1	1.073	iaps	2053
412.755	6.003	vn	1	0.876	iaps	9432
428.815	6.010	dp	n/a	n/a	iaps	1463
443.680	6.012	dp	2	2.656	iaps	8090
454.974	6.017	dp	4	1.061	iaps	1722
471.074	6.016	vt	1	0.890	iaps	2214
483.972	6.016	vt	1	0.868	iaps	7035
497.270	6.015	vt	1	0.878	iaps	7020
513.368	6.007	in	1	1.000	iaps	9495
527.732	6.009	in	1	1.108	iaps	6510
539.507	6.005	in	1	1.459	iaps	9001
555.590	6.021	vp	4	0.877	iaps	8370
569.990	6.017	vp	n/a	n/a	iaps	8496
581.788	6.016	vp	4	0.905	iaps	5000
