onset	duration	offer	proposer	face_onset	offer_onset	decision_onset	response_time	feedback_onset	response
1.057190871	14.12949999	11	PRP1	1.057190871	3.158644099	8.186119698	0.858577782	9.04469748	1
16.35739858	14.02765211	8	PRP2	16.35739858	18.36820196	23.3845893	0.82873432	24.21332362	1
31.5095467	14.02531264	8	computer	31.5095467	33.51753404	38.53453366	0.898376744	39.43291041	1
47.67438229	14.02496536	2	PRP1	47.67438229	49.68224209	54.69903875	1.168874892	55.86791364	-1
65.82554372	14.02089081	11	PRP2	65.82554372	67.83429558	72.84611777	0.867558488	73.71367626	1
83.98507197	14.01608673	11	computer	83.98507197	85.99200248	91.00066674	0.718895336	91.71956207	1
101.1130487	14.02013327	10	computer	101.1130487	103.1216467	108.1329431	0.726541043	108.8594842	1
116.2545251	14.0292656	3	PRP1	116.2545251	118.2660277	123.2834797	0.971647644	124.2551274	-1
132.4052943	14.0279887	8	PRP3	132.4052943	134.4157573	139.433032	1.008756069	140.4417881	1
148.5565832	14.02444127	1	computer	148.5565832	150.5635293	155.5807209	0.813705808	156.3944267	-1
163.6989125	14.02948578	2	computer	163.6989125	165.711722	170.728095	0.599086443	171.3271814	-1
179.8369508	14.02141828	2	PRP4	179.8369508	181.84931	186.857775	1.273516026	188.131291	-1
196.9735563	14.01535878	11	PRP3	196.9735563	198.9815027	203.9886432	0.891253026	204.8798962	1
212.1054711	14.02682314	2	PRP3	212.1054711	214.1147165	219.1320283	0.664349557	219.7963779	-1
227.2531904	14.02874059	11	PRP5	227.2531904	229.2643854	234.281656	0.65988687	234.9415429	1
242.3887467	14.02556204	3	computer	242.3887467	244.3968134	249.4140226	0.683232783	250.0972554	-1
259.517845	14.02665877	10	PRP1	259.517845	261.5270338	266.5441986	0.664107932	267.2083066	1
274.6528299	14.02165407	3	PRP4	274.6528299	276.66433	281.6741542	0.713292375	282.3874466	1
290.8036798	14.01782375	4	computer	290.8036798	292.8139775	297.8211659	0.770287827	298.5914537	1
305.9366369	14.02821347	4	PRP4	305.9366369	307.9473262	312.9645601	0.607946925	313.572507	1
324.0844587	14.02936689	8	PRP5	324.0844587	326.0964197	331.1135534	0.504684126	331.6182375	1
342.2248533	14.03799622	3	PRP6	342.2248533	344.246239	349.2625675	0.979344013	350.2419115	-1
359.3664297	14.02669156	2	PRP6	359.3664297	361.3755593	366.392829	0.519353712	366.9121827	-1
375.4990964	14.02461323	10	PRP2	375.4990964	377.5070247	382.5234491	0.535745051	383.0591941	1
391.634385	14.01926908	10	computer	391.634385	393.6459205	398.6534495	0.623927168	399.2773767	1
409.7655957	14.03096938	10	PRP5	409.7655957	411.7789962	416.7962829	0.63760291	417.4338858	1
424.898099	14.03145996	9	computer	424.898099	426.91199	431.9292452	0.619681868	432.548927	1
440.0380158	14.02325637	9	PRP2	440.0380158	442.044778	447.0609501	0.635514686	447.6964648	1
458.1814462	14.02730662	4	computer	458.1814462	460.191926	465.2084521	0.737362288	465.9458144	-1
473.3333217	14.01176874	9	PRP5	473.3333217	475.3386393	480.3448255	0.864339441	481.209165	1
488.4649578	14.02137567	4	PRP6	488.4649578	490.4775247	495.4860441	0.763153305	496.2491974	-1
503.5990429	14.02922067	3	PRP3	503.5990429	505.6115545	510.6279525	0.827972636	511.4559251	-1
518.7314781	14.03006126	8	computer	518.7314781	520.7439405	525.761274	0.517805321	526.2790793	1
533.8816228	14.03013818	4	computer	533.8816228	535.8941527	540.9114404	0.531744026	541.4431844	-1
552.0322972	14.02570853	1	PRP4	552.0322972	554.0413852	559.0577165	0.690540024	559.7482565	-1
567.1637379	14.02549597	1	PRP6	567.1637379	569.1715943	574.1889565	0.610017091	574.7989736	-1
