onset	duration	trial_type	rating	response_time	database	identifier
6.255	6.008	dp	4	4.001	iaps	4659
18.638	6.005	dp	3	1.877	iaps	8185
32.421	6.017	dp	3	1.944	iaps	5450
48.521	6.016	vn	3	3.395	iaps	9500
62.136	6.016	vn	1	2.003	iaps	6370
74.735	6.015	vn	2	2.261	iaps	6210
90.831	6.005	ip	4	1.168	iaps	5660
105.796	6.007	ip	3	3.172	iaps	4623
116.970	6.006	ip	3	3.214	iaps	5260
133.052	6.017	dn	1	4.002	iaps	2692
146.153	6.016	dn	2	2.890	iaps	7361
159.252	6.015	dn	1	3.908	iaps	6311
175.350	6.015	vt	1	3.801	iaps	7175
189.236	6.010	vt	1	3.079	iaps	2890
201.502	6.008	vt	1	2.097	iaps	7004
217.574	6.011	in	3	4.002	iaps	2715
230.256	6.012	in	3	3.783	iaps	9470
243.752	6.016	in	2	3.409	iaps	9415
259.852	6.015	vp	1	3.920	iaps	7400
274.249	6.015	vp	3	3.949	iaps	8400
286.047	6.016	vp	2	3.892	iaps	2346
302.127	6.006	dn	2	4.002	iaps	6315
314.891	6.010	dn	3	3.999	iaps	9520
328.284	6.016	dn	2	3.966	iaps	9265
344.384	6.029	vp	1	2.491	iaps	8350
357.999	6.016	vp	2	3.999	iaps	4614
370.597	6.016	vp	2	3.999	iaps	1620
386.694	6.004	in	3	2.280	iaps	9600
400.859	6.007	in	3	3.765	iaps	6260
412.852	6.013	in	2	3.905	iaps	2753
428.936	6.012	vt	3	3.999	iaps	2381
443.715	6.017	vt	1	3.055	iaps	2493
455.115	6.016	vt	2	3.955	iaps	6150
471.213	6.016	dp	2	3.893	iaps	7270
486.198	6.012	dp	4	3.999	iaps	4652
497.375	6.007	dp	2	3.702	iaps	2341
513.438	6.010	vn	3	3.880	iaps	9452
527.103	6.011	vn	2	3.230	iaps	3300
539.583	6.014	vn	1	2.632	iaps	6244
555.680	6.016	ip	2	4.000	iaps	2331
568.179	6.015	ip	3	4.002	iaps	5811
581.877	6.015	ip	3	2.955	iaps	8080
