trial	trial_type	stimulus	fontsize	response	accuracy	reactiontime
1	go	1	16	1	1	491
2	go	4	10	1	1	420
3	go	1	13	1	1	345
4	go	1	4	1	1	359
5	go	5	4	1	1	374
6	go	1	4	1	1	367
7	go	8	10	1	1	314
8	go	6	16	1	1	250
9	go	5	16	1	1	306
10	go	7	16	1	1	304
11	go	7	10	1	1	324
12	go	9	10	1	1	317
13	go	2	10	1	1	306
14	nogo	3	4	0	1	n/a
15	go	8	10	1	1	491
16	go	5	10	1	1	447
17	go	5	7	1	1	217
18	go	6	16	1	1	345
19	go	1	7	1	1	321
20	go	8	7	1	1	248
21	go	9	4	1	1	245
22	go	8	13	1	1	305
23	go	2	10	1	1	313
24	go	7	13	1	1	386
25	go	6	4	1	1	366
26	go	4	16	1	1	482
27	go	8	7	1	1	298
28	go	6	16	1	1	329
29	go	8	10	1	1	443
30	go	2	10	1	1	375
31	go	9	4	1	1	452
32	go	8	4	1	1	400
33	go	9	4	1	1	431
34	go	5	16	1	1	367
35	go	2	4	1	1	372
36	go	4	7	1	1	265
37	nogo	3	10	1	0	142
38	go	5	16	1	1	317
39	go	5	7	1	1	299
40	go	6	4	1	1	301
41	nogo	3	7	1	0	365
42	go	2	10	1	1	633
43	go	7	16	1	1	367
44	go	5	10	1	1	336
45	go	7	10	1	1	287
46	go	8	13	1	1	188
47	go	2	13	1	1	134
48	go	7	7	1	1	397
49	go	4	13	1	1	481
50	go	1	10	1	1	336
51	nogo	3	7	1	0	391
52	go	7	10	1	1	362
53	go	4	7	1	1	377
54	go	6	10	1	1	414
55	go	4	10	1	1	361
56	go	8	4	1	1	427
57	go	8	16	1	1	394
58	go	4	4	1	1	436
59	go	1	13	1	1	377
60	go	9	4	1	1	444
61	go	9	13	1	1	414
62	go	4	13	1	1	348
63	go	8	4	1	1	408
64	go	2	7	1	1	396
65	go	2	13	1	1	344
66	go	8	10	1	1	359
67	go	7	4	1	1	455
68	nogo	3	16	1	0	367
69	go	4	7	1	1	304
70	go	7	4	1	1	508
71	go	1	10	1	1	428
72	go	4	4	1	1	318
73	nogo	3	7	1	0	359
74	go	5	7	1	1	423
75	go	9	4	1	1	370
76	go	8	7	1	1	385
77	go	4	13	1	1	343
78	go	7	4	1	1	281
79	go	4	16	1	1	307
80	go	1	16	1	1	405
81	go	2	16	1	1	398
82	go	6	4	1	1	310
83	go	6	16	1	1	405
84	go	4	13	1	1	442
85	go	6	4	1	1	447
86	go	6	16	1	1	416
87	go	9	4	1	1	493
88	go	9	13	1	1	440
89	go	7	7	1	1	434
90	go	6	7	1	1	406
91	go	4	7	1	1	431
92	go	1	16	1	1	428
93	go	7	16	1	1	439
94	nogo	3	13	0	1	n/a
95	nogo	3	13	1	0	378
96	go	9	7	1	1	534
97	go	8	4	1	1	645
98	go	2	16	1	1	378
99	go	7	7	1	1	306
100	go	6	13	1	1	319
101	go	6	16	1	1	333
102	go	1	10	1	1	325
