trial	response	correct_response	accuracy	reaction_time
1	7	7	1	479
2	10	10	1	723
3	9	9	1	691
4	7	7	1	129
5	6	6	1	318
6	9	9	1	229
7	14	14	1	1060
8	15	15	1	1403
9	10	10	1	934
10	8	8	1	697
11	16	16	1	900
12	10	13	0	1171
13	10	10	1	2953
14	9	9	1	379
15	8	8	1	393
16	14	13	0	1481
17	9	9	1	496
18	n/a	7	0	n/a
19	8	8	1	264
20	9	9	1	471
21	12	12	1	920
22	14	14	1	1396
23	9	13	0	1123
24	9	9	1	43
25	7	7	1	1081
26	8	8	1	322
27	10	10	1	1020
28	12	12	1	2808
29	11	11	1	551
30	8	8	1	339
