trial	response	correct_response	accuracy	reaction_time
1	k	k	1	1487
2	j	j	1	973
3	j	j	1	1226
4	k	k	1	924
5	l	l	1	702
6	l	l	1	805
7	j	j	1	852
8	l	l	1	863
9	l	l	1	1011
10	j	j	1	893
11	l	l	1	699
12	k	k	1	1374
13	j	j	1	961
14	j	j	1	1085
15	l	j	0	768
16	k	k	1	695
17	k	k	1	1685
18	k	k	1	867
19	k	k	1	874
20	l	l	1	556
