trial	response	correct_response	accuracy	reaction_time
1	8	8	1	456
2	14	14	1	1172
3	16	16	1	1153
4	11	11	1	1209
5	6	6	1	446
6	10	10	1	801
7	13	13	1	1430
8	7	7	1	371
9	3	3	1	307
10	7	7	1	218
11	0	10	0	149
12	11	11	1	2435
13	10	10	1	685
14	8	8	1	214
15	14	14	1	1284
16	15	15	1	1324
17	0	10	0	54
18	9	9	1	733
19	8	8	1	183
20	12	12	1	2016
21	13	13	1	1106
22	5	5	1	96
23	9	9	1	1493
24	11	11	1	800
25	4	4	1	553
26	7	7	1	43
27	14	14	1	1177
28	13	13	1	762
29	9	9	1	494
30	6	6	1	352
