trial	response	correct_response	accuracy	reaction_time
1	l	l	1	1743
2	n/a	j	0	n/a
3	n/a	k	0	n/a
4	l	l	1	1386
5	n/a	k	0	n/a
6	n/a	k	0	n/a
7	l	l	1	1879
8	k	k	1	1483
9	l	l	1	1699
10	j	j	1	1471
11	k	k	1	1801
12	j	j	1	1503
13	l	l	1	1500
14	k	k	1	1162
15	k	k	1	1377
16	l	k	0	1163
17	n/a	k	0	n/a
18	j	j	1	1150
19	j	j	1	1160
20	l	j	0	1284
