trial	response	correct_response	accuracy	reaction_time
1	j	j	1	1150
2	k	k	1	1163
3	l	j	0	1298
4	j	k	0	1167
5	k	k	1	1401
6	l	l	1	1266
7	l	l	1	1381
8	n/a	k	0	n/a
9	j	k	0	1381
10	l	l	1	1137
11	k	k	1	1348
12	l	l	1	1342
13	j	j	1	1120
14	n/a	j	0	n/a
15	j	j	1	1514
16	k	k	1	1169
17	k	k	1	1150
18	k	k	1	1069
19	j	j	1	1230
20	k	k	1	1133
