onset	duration	trial_type	rating	response_time	database	identifier
6.248	6.014	vp	3	1.247	iaps	5201
21.144	6.016	vp	2	1.007	iaps	4660
32.443	6.015	vp	2	0.986	iaps	8190
48.540	6.015	dn	3	2.077	iaps	2730
61.654	6.007	dn	3	1.950	iaps	8485
74.727	6.007	dn	3	1.022	iaps	2751
90.810	6.016	ip	3	1.982	iaps	8300
103.496	6.014	ip	2	1.356	iaps	2304
116.993	6.016	ip	2	1.803	iaps	7470
133.092	6.015	vn	3	2.504	iaps	2900
145.888	6.004	vn	3	1.068	iaps	9290
159.258	6.010	vn	2	2.278	iaps	2750
175.326	6.007	dp	3	0.783	iaps	5629
189.298	6.011	dp	2	1.213	iaps	8461
201.493	6.015	dp	1	1.091	iaps	7501
217.592	6.017	in	3	1.484	iaps	6571
231.090	6.016	in	3	1.192	iaps	9046
243.788	6.016	in	2	1.034	iaps	9006
259.885	6.006	vt	1	1.457	iaps	7041
272.957	6.008	vt	1	1.812	iaps	7010
286.024	6.005	vt	1	1.150	iaps	7034
302.108	6.016	dn	2	1.337	iaps	9417
316.707	6.016	dn	3	1.104	iaps	9409
328.306	6.015	dn	4	1.742	iaps	9630
344.390	6.017	ip	2	1.156	iaps	4651
358.267	6.007	ip	2	1.335	iaps	4599
370.531	6.009	ip	3	0.880	iaps	8497
386.611	6.011	vn	2	0.817	iaps	3550
400.406	6.016	vn	4	2.299	iaps	2691
412.806	6.016	vn	3	1.085	iaps	9102
428.905	6.015	dp	3	1.105	iaps	1731
443.802	6.016	dp	2	1.095	iaps	8200
455.088	6.010	dp	2	1.275	iaps	2216
471.155	6.007	vt	1	0.866	iaps	2850
484.038	6.005	vt	1	1.035	iaps	7000
497.321	6.017	vt	1	0.908	iaps	5534
513.421	6.016	in	3	1.061	iaps	9160
527.819	6.016	in	3	1.349	iaps	3160
539.618	6.015	in	4	1.228	iaps	6838
555.715	6.005	vp	2	0.745	iaps	8502
570.078	6.009	vp	2	1.294	iaps	8540
581.843	6.010	vp	2	1.188	iaps	7220
