onset	duration	trial_type	rating	response_time	database	identifier
6.227	6.004	dp	3	1.129	iaps	4626
18.609	6.005	dp	4	1.220	iaps	8490
32.372	6.009	dp	4	1.698	iaps	5270
48.437	6.010	vn	2	1.736	iaps	9340
62.048	6.016	vn	3	1.893	iaps	7359
74.647	6.016	vn	3	0.736	iaps	2276
90.746	6.015	ip	3	1.771	iaps	5623
105.729	6.013	ip	3	1.589	iaps	4603
116.908	6.005	ip	4	1.511	iaps	4670
132.972	6.008	dn	4	2.321	iaps	1111
146.046	6.005	dn	3	2.172	iaps	8230
159.129	6.017	dn	3	1.419	iaps	6312
175.229	6.017	vt	1	0.881	iaps	7491
189.128	6.015	vt	3	0.701	iaps	7170
201.442	6.016	vt	1	0.873	iaps	7235
217.539	6.007	in	3	0.841	iaps	1275
230.204	6.007	in	4	1.154	iaps	9280
243.679	6.006	in	4	0.942	iaps	9120
259.749	6.012	vp	3	0.764	iaps	8162
274.130	6.015	vp	2	1.158	iaps	8531
285.927	6.016	vp	3	0.649	iaps	2352
302.024	6.015	dn	3	1.503	iaps	6530
314.793	6.010	dn	3	2.364	iaps	9584
328.177	6.009	dn	3	1.224	iaps	9000
344.250	6.009	vp	2	1.284	iaps	8503
357.826	6.016	vp	2	1.914	iaps	2650
370.426	6.016	vp	3	0.950	iaps	1340
386.525	6.017	in	4	1.193	iaps	9622
400.723	6.015	in	4	1.054	iaps	6242
412.709	6.011	in	4	0.913	iaps	1525
428.775	6.009	vt	n/a	n/a	iaps	5510
443.542	6.007	vt	3	1.383	iaps	7006
454.942	6.004	vt	3	0.755	iaps	7185
471.025	6.016	dp	4	2.039	iaps	8030
486.025	6.015	dp	4	1.080	iaps	4608
497.223	6.015	dp	3	1.485	iaps	2311
513.307	6.012	vn	3	1.969	iaps	9250
526.984	6.008	vn	4	1.346	iaps	2141
539.458	6.007	vn	3	1.211	iaps	3061
555.541	6.007	ip	3	0.689	iaps	1999
568.024	6.016	ip	3	1.255	iaps	5779
581.724	6.015	ip	3	2.188	iaps	8380
