trial	response	correct_response	accuracy	reaction_time
1	8	8	1	867
2	14	14	1	2160
3	16	16	1	1688
4	11	11	1	1040
5	6	6	1	867
6	10	10	1	1218
7	13	13	1	1826
8	7	7	1	924
9	3	3	1	800
10	7	7	1	810
11	10	10	1	1178
12	11	11	1	1977
13	10	10	1	1169
14	8	8	1	947
15	14	14	1	1863
16	15	15	1	1454
17	10	10	1	1236
18	9	9	1	934
19	8	8	1	713
20	12	12	1	1284
21	13	13	1	1506
22	5	5	1	967
23	9	9	1	1035
24	11	11	1	975
25	4	4	1	794
26	7	7	1	924
27	14	14	1	1547
28	13	13	1	1336
29	9	9	1	965
30	6	6	1	684
