trial	trial_type	stimulus	fontsize	response	accuracy	reactiontime
1	go	1	13	1	1	845
2	go	4	10	1	1	306
3	go	1	7	1	1	314
4	go	1	10	1	1	299
5	go	5	13	1	1	261
6	go	1	16	1	1	253
7	go	8	10	1	1	268
8	go	6	7	1	1	262
9	go	5	13	1	1	302
10	go	7	4	1	1	329
11	go	7	16	1	1	295
12	go	9	10	1	1	306
13	go	2	10	1	1	310
14	nogo	3	7	1	0	267
15	go	8	13	1	1	272
16	go	5	7	1	1	327
17	go	5	10	1	1	250
18	go	6	16	1	1	214
19	go	1	10	1	1	333
20	go	8	7	1	1	278
21	go	9	16	1	1	265
22	go	8	7	1	1	335
23	go	2	4	1	1	277
24	go	7	10	1	1	319
25	go	6	4	1	1	296
26	go	4	16	1	1	348
27	go	8	4	1	1	407
28	go	6	7	1	1	378
29	go	8	4	1	1	371
30	go	2	13	1	1	385
31	go	9	10	1	1	369
32	go	8	13	1	1	353
33	go	9	4	1	1	407
34	go	5	10	1	1	354
35	go	2	13	1	1	463
36	go	4	7	1	1	376
37	nogo	3	7	0	1	n/a
38	go	5	10	1	1	424
39	go	5	16	1	1	346
40	go	6	13	1	1	514
41	nogo	3	16	1	0	668
42	go	2	4	1	1	535
43	go	7	7	1	1	385
44	go	5	13	1	1	305
45	go	7	10	1	1	326
46	go	8	7	1	1	304
47	go	2	4	1	1	312
48	go	7	7	1	1	264
49	go	4	10	1	1	315
50	go	1	7	1	1	249
51	nogo	3	10	0	1	n/a
52	go	7	13	1	1	392
53	go	4	7	1	1	278
54	go	6	13	1	1	304
55	go	4	16	1	1	264
56	go	8	16	1	1	228
57	go	8	4	1	1	269
58	go	4	7	1	1	190
59	go	1	16	1	1	302
60	go	9	10	1	1	205
61	go	9	16	1	1	133
62	go	4	16	1	1	300
63	go	8	4	1	1	304
64	go	2	16	1	1	258
65	go	2	7	1	1	249
66	go	8	7	1	1	192
67	go	7	7	1	1	257
68	nogo	3	13	1	0	251
69	go	4	13	1	1	311
70	go	7	13	1	1	253
71	go	1	16	1	1	223
72	go	4	4	1	1	264
73	nogo	3	16	1	0	278
74	go	5	7	1	1	311
75	go	9	10	1	1	292
76	go	8	13	1	1	324
77	go	4	10	1	1	306
78	go	7	10	1	1	277
79	go	4	16	1	1	302
80	go	1	13	1	1	316
81	go	2	10	1	1	338
82	go	6	7	1	1	317
83	go	6	13	1	1	307
84	go	4	4	1	1	325
85	go	6	7	1	1	335
86	go	6	7	1	1	369
87	go	9	10	1	1	366
88	go	9	16	1	1	316
89	go	7	16	1	1	255
90	go	6	7	1	1	309
91	go	4	13	1	1	291
92	go	1	10	1	1	373
93	go	7	13	1	1	353
94	nogo	3	10	1	0	324
95	nogo	3	4	1	0	384
96	go	9	13	1	1	502
97	go	8	16	1	1	272
98	go	2	4	1	1	349
99	go	7	10	1	1	320
100	go	6	13	1	1	301
101	go	6	7	1	1	305
102	go	1	4	1	1	365
103	go	9	4	1	1	328
104	go	9	7	1	1	307
105	nogo	3	13	1	0	317
106	go	1	7	1	1	308
107	go	4	4	1	1	345
108	go	1	4	1	1	312
109	go	1	10	1	1	313
110	go	2	7	1	1	328
111	nogo	3	16	1	0	303
112	go	6	10	1	1	312
113	go	8	4	1	1	309
114	go	5	16	1	1	322
115	go	9	16	1	1	344
116	nogo	3	16	0	1	n/a
117	go	9	13	1	1	430
118	go	5	16	1	1	330
119	go	5	10	1	1	314
120	go	4	4	1	1	446
121	go	2	4	1	1	392
122	go	6	4	1	1	485
123	go	8	16	1	1	359
124	nogo	3	7	0	1	n/a
125	go	8	4	1	1	680
126	go	4	16	1	1	302
127	go	4	13	1	1	318
128	go	2	10	1	1	419
129	go	5	7	1	1	346
130	go	2	10	1	1	384
131	go	1	10	1	1	345
132	go	1	16	1	1	274
133	go	5	7	1	1	263
134	go	9	4	1	1	276
135	go	5	4	1	1	297
136	go	4	16	1	1	305
137	go	5	4	1	1	279
138	nogo	3	16	1	0	300
