trial	response	correct_response	accuracy	reaction_time
1	7	7	1	357
2	n/a	10	0	940
3	9	9	1	377
4	7	7	1	647
5	6	6	1	654
6	9	9	1	1291
7	14	14	1	1498
8	15	15	1	636
9	10	10	1	721
10	8	8	1	196
11	165	16	0	753
12	13	13	1	624
13	10	10	1	797
14	9	9	1	277
15	8	8	1	456
16	13	13	1	1043
17	6	9	0	772
18	7	7	1	139
19	3	8	0	928
20	9	9	1	305
21	12	12	1	755
22	14	14	1	714
23	13	13	1	520
24	10	9	0	1666
25	5	7	0	1511
26	8	8	1	101
27	10	10	1	808
28	12	12	1	388
29	11	11	1	466
30	8	8	1	314
