trial	response	correct_response	accuracy	reaction_time
1	j	j	1	1399
2	k	l	0	1444
3	n/a	l	0	n/a
4	j	j	1	1609
5	n/a	l	0	n/a
6	j	j	1	1107
7	k	l	0	886
8	l	k	0	1522
9	j	j	1	1761
10	k	k	1	989
11	j	l	0	1097
12	k	j	0	1413
13	k	k	1	1089
14	j	j	1	993
15	l	j	0	1204
16	n/a	k	0	n/a
17	k	k	1	1072
18	j	j	1	980
19	j	k	0	1769
20	n/a	l	0	n/a
