onset	duration	trial_type	rating	response_time	database	identifier
6.249	6.017	dp	n/a	n/a	iaps	4659
18.650	6.017	dp	1	1.518	iaps	8185
32.449	6.017	dp	1	2.160	iaps	5450
48.549	6.016	vn	3	3.702	iaps	9500
62.166	6.017	vn	2	2.652	iaps	6370
74.765	6.018	vn	2	1.413	iaps	6210
90.865	6.017	ip	2	1.135	iaps	5660
105.865	6.017	ip	2	1.941	iaps	4623
117.064	6.017	ip	1	2.738	iaps	5260
133.165	6.017	dn	2	1.375	iaps	2692
146.264	6.017	dn	2	2.295	iaps	7361
159.364	6.017	dn	2	2.325	iaps	6311
175.464	6.017	vt	1	1.208	iaps	7175
189.364	6.017	vt	1	1.703	iaps	2890
201.663	6.017	vt	n/a	n/a	iaps	7004
217.764	6.017	in	2	1.636	iaps	2715
230.464	6.017	in	3	3.034	iaps	9470
243.963	6.017	in	3	3.749	iaps	9415
260.062	6.017	vp	1	1.780	iaps	7400
274.462	6.017	vp	2	1.142	iaps	8400
286.262	6.017	vp	2	2.927	iaps	2346
302.362	6.017	dn	2	1.857	iaps	6315
315.162	6.017	dn	2	2.070	iaps	9520
328.562	6.017	dn	3	2.325	iaps	9265
344.661	6.017	vp	2	1.673	iaps	8350
358.262	6.017	vp	2	1.744	iaps	4614
370.862	6.016	vp	1	1.239	iaps	1620
386.961	6.017	in	4	0.868	iaps	9600
401.161	6.017	in	3	2.037	iaps	6260
413.143	6.017	in	2	3.502	iaps	2753
429.244	6.017	vt	2	2.634	iaps	2381
444.044	6.017	vt	1	2.688	iaps	2493
455.444	6.017	vt	1	1.071	iaps	6150
471.543	6.018	dp	1	1.110	iaps	7270
486.543	6.017	dp	3	1.476	iaps	4652
497.743	6.017	dp	3	3.340	iaps	2341
513.843	6.017	vn	2	1.230	iaps	9452
527.543	6.016	vn	3	1.506	iaps	3300
540.042	6.017	vn	2	1.270	iaps	6244
556.142	6.017	ip	3	2.207	iaps	2331
568.642	6.018	ip	2	1.429	iaps	5811
582.342	6.017	ip	2	3.080	iaps	8080
