trial	response	correct_response	accuracy	reaction_time
1	l	l	1	1796
2	k	k	1	1213
3	j	j	1	1044
4	k	k	1	923
5	j	j	1	744
6	k	k	1	739
7	j	j	1	1086
8	l	l	1	1779
9	j	j	1	1218
10	j	j	1	641
11	j	j	1	776
12	k	k	1	750
13	l	l	1	824
14	k	k	1	1248
15	l	l	1	879
16	l	l	1	1028
17	l	l	1	1073
18	j	j	1	1197
19	l	k	0	1175
20	k	k	1	944
