onset	duration	trial_type	rating	response_time	database	identifier
6.277	6.015	vp	3	4.001	iaps	4608
21.174	6.015	vp	3	2.750	iaps	4603
32.472	6.004	vp	4	2.403	iaps	5779
48.543	6.008	dn	n/a	n/a	iaps	1275
61.634	6.009	dn	n/a	n/a	iaps	7359
74.710	6.016	dn	2	1.028	iaps	2141
90.809	6.017	ip	3	1.217	iaps	8162
103.509	6.015	ip	4	2.012	iaps	2311
117.007	6.016	ip	4	1.989	iaps	5270
133.092	6.010	vn	3	2.956	iaps	2276
145.868	6.007	vn	4	2.897	iaps	9280
159.232	6.009	vn	3	2.461	iaps	1525
175.325	6.016	dp	3	3.261	iaps	4626
189.325	6.016	dp	2	1.515	iaps	8380
201.524	6.016	dp	2	3.045	iaps	5623
217.623	6.015	in	4	3.627	iaps	6312
231.119	6.004	in	4	2.969	iaps	9000
243.784	6.007	in	3	2.940	iaps	8230
259.857	6.006	vt	2	4.002	iaps	7491
272.940	6.016	vt	2	3.156	iaps	7185
286.040	6.016	vt	1	3.606	iaps	7235
302.140	6.016	dn	1	1.006	iaps	9584
316.737	6.015	dn	1	1.399	iaps	9340
328.336	6.015	dn	2	1.808	iaps	9622
344.423	6.009	ip	3	2.605	iaps	2650
358.296	6.010	ip	4	1.932	iaps	2352
370.560	6.011	ip	4	0.908	iaps	8490
386.655	6.016	vn	n/a	n/a	iaps	6242
400.455	6.016	vn	n/a	n/a	iaps	1111
412.853	6.016	vn	n/a	n/a	iaps	9120
428.950	6.004	dp	2	0.865	iaps	1340
443.831	6.007	dp	1	2.126	iaps	8030
455.104	6.006	dp	1	2.706	iaps	1999
471.176	6.011	vt	n/a	n/a	iaps	5510
484.070	6.017	vt	n/a	n/a	iaps	7170
497.371	6.016	vt	n/a	n/a	iaps	7006
513.469	6.015	in	4	1.766	iaps	9250
527.866	6.015	in	4	1.301	iaps	3061
539.648	6.005	in	4	1.411	iaps	6530
555.710	6.009	vp	n/a	n/a	iaps	8503
570.085	6.005	vp	n/a	n/a	iaps	8531
581.852	6.017	vp	n/a	n/a	iaps	4670
