trial	response	correct_response	accuracy	reaction_time
1	l	l	1	1016
2	j	j	1	874
3	l	l	1	1139
4	j	j	1	752
5	j	j	1	850
6	l	l	1	869
7	l	k	0	879
8	j	l	0	925
9	l	l	1	1043
10	k	k	1	774
11	j	j	1	700
12	k	k	1	1262
13	j	j	1	766
14	k	k	1	778
15	k	k	1	1156
16	k	k	1	1007
17	k	k	1	895
18	l	l	1	1116
19	j	l	0	873
20	j	j	1	901
