trial	trial_type	stimulus	fontsize	response	accuracy	reactiontime
1	go	1	7	1	1	871
2	go	4	16	1	1	428
3	go	1	16	1	1	381
4	go	1	16	1	1	327
5	go	5	7	1	1	314
6	go	1	10	1	1	341
7	go	8	10	1	1	371
8	go	6	4	1	1	461
9	go	5	7	1	1	313
10	go	7	13	1	1	401
11	go	7	16	1	1	313
12	go	9	4	1	1	312
13	go	2	13	1	1	303
14	nogo	3	4	1	0	235
15	go	8	13	1	1	318
16	go	5	4	0	0	n/a
17	go	5	10	1	1	407
18	go	6	7	1	1	357
19	go	1	13	1	1	373
20	go	8	13	1	1	377
21	go	9	7	1	1	306
22	go	8	4	1	1	462
23	go	2	7	1	1	341
24	go	7	10	1	1	358
25	go	6	10	1	1	278
26	go	4	4	1	1	431
27	go	8	16	1	1	304
28	go	6	13	1	1	322
29	go	8	13	1	1	305
30	go	2	13	1	1	262
31	go	9	7	1	1	306
32	go	8	4	1	1	318
33	go	9	4	1	1	304
34	go	5	7	1	1	292
35	go	2	16	1	1	293
36	go	4	4	1	1	308
37	nogo	3	7	1	0	278
38	go	5	10	1	1	303
39	go	5	10	1	1	290
40	go	6	7	1	1	278
41	nogo	3	13	1	0	303
42	go	2	10	1	1	293
43	go	7	4	1	1	293
44	go	5	7	1	1	307
45	go	7	7	1	1	312
46	go	8	10	1	1	276
47	go	2	10	1	1	219
48	go	7	4	1	1	309
49	go	4	10	1	1	396
50	go	1	13	1	1	312
51	nogo	3	7	1	0	301
52	go	7	4	1	1	277
53	go	4	10	1	1	242
54	go	6	4	1	1	239
55	go	4	16	1	1	231
56	go	8	13	1	1	251
57	go	8	10	1	1	218
58	go	4	7	1	1	232
59	go	1	10	1	1	248
60	go	9	13	1	1	273
61	go	9	4	1	1	276
62	go	4	16	1	1	308
63	go	8	10	1	1	368
64	go	2	10	1	1	303
65	go	2	13	1	1	305
66	go	8	7	1	1	340
67	go	7	13	1	1	401
68	nogo	3	10	1	0	393
69	go	4	7	1	1	374
70	go	7	13	1	1	310
71	go	1	4	1	1	263
72	go	4	7	1	1	276
73	nogo	3	10	1	0	377
74	go	5	7	1	1	310
75	go	9	16	1	1	316
76	go	8	4	1	1	340
77	go	4	16	1	1	302
78	go	7	13	1	1	385
79	go	4	16	1	1	470
80	go	1	10	1	1	461
81	go	2	7	1	1	437
82	go	6	7	1	1	392
83	go	6	4	1	1	365
84	go	4	16	1	1	357
85	go	6	10	1	1	350
86	go	6	16	1	1	365
87	go	9	13	1	1	426
88	go	9	4	1	1	463
89	go	7	13	1	1	342
90	go	6	7	1	1	368
91	go	4	7	1	1	302
92	go	1	13	1	1	280
93	go	7	13	1	1	274
94	nogo	3	4	1	0	334
95	nogo	3	16	1	0	410
96	go	9	10	1	1	403
97	go	8	13	1	1	359
98	go	2	13	1	1	318
99	go	7	4	1	1	345
100	go	6	13	1	1	336
101	go	6	4	1	1	280
102	go	1	7	1	1	311
103	go	9	13	1	1	379
104	go	9	16	1	1	384
105	nogo	3	7	1	0	301
106	go	1	7	1	1	200
107	go	4	7	1	1	241
108	go	1	7	1	1	346
109	go	1	7	1	1	355
110	go	2	16	1	1	403
111	nogo	3	4	1	0	377
112	go	6	7	1	1	362
113	go	8	10	1	1	392
114	go	5	13	1	1	339
115	go	9	10	1	1	304
116	nogo	3	16	1	0	485
117	go	9	16	1	1	282
118	go	5	10	1	1	400
119	go	5	16	1	1	347
120	go	4	10	1	1	408
121	go	2	7	1	1	355
122	go	6	7	1	1	370
123	go	8	7	1	1	600
124	nogo	3	4	1	0	401
125	go	8	13	1	1	508
126	go	4	16	1	1	430
127	go	4	4	1	1	469
128	go	2	10	1	1	596
129	go	5	16	1	1	417
130	go	2	4	1	1	514
131	go	1	10	1	1	375
132	go	1	16	0	0	n/a
133	go	5	10	1	1	652
134	go	9	7	1	1	305
135	go	5	10	1	1	312
136	go	4	4	1	1	312
137	go	5	16	1	1	319
138	nogo	3	13	1	0	315
139	go	4	13	1	1	326
140	go	2	13	1	1	375
141	go	5	13	1	1	315
142	go	6	10	1	1	303
143	go	9	4	1	1	319
144	go	4	16	1	1	311
145	go	6	4	1	1	384
146	nogo	3	13	1	0	399
147	go	1	16	1	1	452
148	go	5	10	1	1	310
149	go	5	10	1	1	300
150	go	4	10	1	1	346
151	go	6	16	1	1	303
152	go	4	13	1	1	207
153	go	5	16	1	1	256
154	go	5	10	1	1	314
155	go	6	4	1	1	336
156	go	2	16	1	1	339
157	nogo	3	13	0	1	n/a
158	go	8	10	1	1	305
159	nogo	3	13	1	0	317
160	go	1	7	1	1	354
161	go	9	10	1	1	291
162	nogo	3	4	1	0	325
163	go	2	7	1	1	446
164	go	7	10	1	1	302
165	go	6	16	1	1	406
166	go	6	4	1	1	445
167	go	2	16	1	1	414
168	go	2	10	1	1	430
169	go	8	13	1	1	468
170	go	8	13	1	1	470
171	go	6	13	1	1	374
172	nogo	3	13	1	0	316
173	go	2	10	1	1	346
174	go	1	4	1	1	255
175	go	6	16	1	1	309
176	go	1	4	1	1	324
177	nogo	3	13	0	1	n/a
178	go	1	4	1	1	555
179	go	7	16	1	1	337
180	go	2	7	1	1	354
181	go	9	16	1	1	358
182	go	9	10	1	1	306
183	go	8	16	1	1	302
184	go	7	4	1	1	306
185	go	2	16	1	1	388
186	go	7	13	1	1	412
187	go	9	13	1	1	348
188	go	7	10	1	1	375
189	go	1	16	1	1	329
190	go	4	10	1	1	369
191	go	8	16	1	1	403
192	go	5	10	1	1	425
193	go	9	16	1	1	368
194	go	5	7	1	1	305
195	go	6	4	1	1	334
