onset	duration	trial_type	rating	response_time	database	identifier
6.248	6.011	vp	3	3.733	iaps	4608
21.143	6.017	vp	1	2.005	iaps	4603
32.443	6.016	vp	3	2.970	iaps	5779
48.542	6.015	dn	3	4.000	iaps	1275
61.656	6.015	dn	3	3.450	iaps	7359
74.752	6.006	dn	1	1.381	iaps	2141
90.817	6.008	ip	1	3.797	iaps	8162
103.508	6.006	ip	4	3.748	iaps	2311
116.991	6.017	ip	3	2.234	iaps	5270
133.092	6.016	vn	2	2.374	iaps	2276
145.890	6.016	vn	2	3.631	iaps	9280
159.288	6.014	vn	n/a	n/a	iaps	1525
175.385	6.006	dp	2	2.878	iaps	4626
189.357	6.008	dp	3	1.877	iaps	8380
201.530	6.010	dp	2	1.361	iaps	5623
217.606	6.017	in	3	2.081	iaps	6312
231.106	6.016	in	4	3.053	iaps	9000
243.806	6.015	in	3	4.000	iaps	8230
259.903	6.016	vt	1	3.233	iaps	7491
273.001	6.004	vt	1	1.875	iaps	7185
286.073	6.008	vt	1	1.757	iaps	7235
302.145	6.010	dn	2	2.127	iaps	9584
316.739	6.017	dn	n/a	n/a	iaps	9340
328.339	6.017	dn	3	2.426	iaps	9622
344.454	6.015	ip	n/a	n/a	iaps	2650
358.352	6.016	ip	3	2.931	iaps	2352
370.633	6.004	ip	3	3.999	iaps	8490
386.704	6.009	vn	4	4.001	iaps	6242
400.471	6.005	vn	n/a	n/a	iaps	1111
412.842	6.011	vn	n/a	n/a	iaps	9120
428.937	6.016	dp	4	3.803	iaps	1340
443.837	6.015	dp	2	1.516	iaps	8030
455.135	6.015	dp	3	1.696	iaps	1999
471.220	6.010	vt	1	1.933	iaps	5510
484.087	6.008	vt	2	1.905	iaps	7170
497.360	6.009	vt	1	3.116	iaps	7006
513.424	6.011	in	4	1.894	iaps	9250
527.819	6.016	in	3	2.694	iaps	3061
539.620	6.016	in	4	1.684	iaps	6530
555.717	6.015	vp	4	3.906	iaps	8503
570.097	6.005	vp	n/a	n/a	iaps	8531
581.862	6.007	vp	4	2.913	iaps	4670
