onset	duration	offer	proposer	face_onset	offer_onset	decision_onset	response_time	feedback_onset	response
3.047621946	14.14051733	9	PRP1	3.047621946	5.168472351	10.18673833	1.952988785	12.13972711	1
18.34967107	14.03221954	1	PRP2	18.34967107	20.36504664	25.38159599	2.193159425	27.57475542	-1
33.50507113	14.02362522	4	PRP2	33.50507113	35.52004261	40.52837994	1.338439616	41.86681956	-1
48.6585691	14.01687533	4	computer	48.6585691	50.66857456	55.67513486	0.400008282	56.07514314	-1
66.80437996	14.03166463	1	computer	66.80437996	68.81799896	73.83574885	0.033976888	73.86972574	-1
83.95345356	14.03135217	9	PRP3	83.95345356	85.96814301	90.98449274	0.454541075	91.43903382	1
100.1050652	14.02864112	11	PRP4	100.1050652	102.1165097	107.133325	0.676264686	107.8095897	1
115.2528309	14.02730359	10	computer	115.2528309	117.2632279	122.2798236	0.325185694	122.6050093	1
132.4085864	14.0194268	4	PRP3	132.4085864	134.4164571	139.4274999	1.220147452	140.6476474	1
150.5378458	14.01953207	2	PRP5	150.5378458	152.5504281	157.5568744	0.377867951	157.9347424	-1
166.6705102	14.03017476	8	PRP3	166.6705102	168.6831284	173.7004377	0.516624712	174.2170624	1
184.8211073	14.02907477	10	computer	184.8211073	186.8325859	191.8499027	0.859826818	192.7097295	1
199.9705184	14.02779561	4	computer	199.9705184	201.9820187	206.9980691	1.251513459	208.2495825	-1
215.119781	14.0256289	8	PRP1	215.119781	217.1289855	222.1451038	0.860354196	223.005458	1
230.2564249	14.02029135	8	PRP6	230.2564249	232.265491	237.2763976	0.624217123	237.9006147	1
247.3918278	14.01416971	3	PRP6	247.3918278	249.3984313	254.4056937	0.436917453	254.8426111	-1
265.5203792	14.02889917	8	PRP4	265.5203792	267.5316559	272.5490148	1.142092539	273.6911073	1
280.6573645	14.0253985	10	PRP1	280.6573645	282.6653617	287.6825275	0.423060883	288.1055884	1
295.8018548	14.02916619	2	computer	295.8018548	297.8144504	302.8306938	0.408158565	303.2388523	-1
310.9492251	14.02915438	4	computer	310.9492251	312.9618978	317.9780757	2.30330162	320.2813773	-1
326.0900532	14.01916168	11	PRP1	326.0900532	328.0980571	333.1089432	0.451519293	333.5604625	1
342.2211262	14.01866574	10	PRP4	342.2211262	344.2305147	349.2394927	0.784988062	350.0244808	1
360.3537457	14.02768125	9	PRP4	360.3537457	362.3636455	367.3811076	0.515635727	367.8967434	1
375.5005985	14.03075938	3	PRP2	375.5005985	377.5140204	382.5310803	0.768223153	383.2993034	-1
391.6495884	14.03114691	3	PRP5	391.6495884	393.6631775	398.6804162	0.745163609	399.4255798	-1
407.8018813	14.02583826	10	PRP6	407.8018813	409.8110656	414.8274323	0.523087209	415.3505195	1
422.9402857	14.01770563	3	PRP3	422.9402857	424.9470144	429.9577262	0.939967371	430.8976936	-1
438.0677468	14.02128804	8	computer	438.0677468	440.0792138	445.0888758	0.419019731	445.5078955	1
456.1991414	14.03092559	9	computer	456.1991414	458.2126351	463.2297685	0.553013423	463.7827819	1
474.3547501	14.02513892	2	PRP2	474.3547501	476.3627456	481.3796364	0.526656749	481.9062931	-1
489.4978603	14.03212375	11	computer	489.4978603	491.5152748	496.5296949	0.380527847	496.9102228	1
504.6481813	14.02890443	8	computer	504.6481813	506.6596232	511.6768219	1.103306772	512.7801287	1
520.7878095	14.01907193	1	PRP5	520.7878095	522.7956094	527.806595	0.556542475	528.3631375	-1
535.9215109	14.01650405	1	PRP6	535.9215109	537.9280666	542.9377152	0.457820722	543.3955359	-1
552.0648299	14.02000058	3	computer	552.0648299	554.0783623	559.0845379	0.413419153	559.497957	-1
567.1993645	14.02882537	4	PRP5	567.1993645	569.210709	574.2279091	0.61505121	574.8429603	-1
