trial	trial_type	stimulus	fontsize	response	accuracy	reactiontime
1	go	1	16	1	1	551
2	go	4	10	1	1	437
3	go	1	16	1	1	394
4	go	1	7	1	1	416
5	go	5	13	1	1	364
6	go	1	13	1	1	389
7	go	8	16	1	1	451
8	go	6	4	1	1	449
9	go	5	16	1	1	354
10	go	7	16	1	1	438
11	go	7	10	1	1	359
12	go	9	10	1	1	381
13	go	2	16	1	1	458
14	nogo	3	10	0	1	n/a
15	go	8	13	1	1	408
16	go	5	7	1	1	386
17	go	5	4	1	1	315
18	go	6	10	1	1	380
19	go	1	4	1	1	383
20	go	8	10	1	1	450
21	go	9	7	1	1	449
22	go	8	10	1	1	352
23	go	2	10	1	1	411
24	go	7	10	1	1	372
25	go	6	4	1	1	314
26	go	4	13	1	1	326
27	go	8	16	1	1	425
28	go	6	16	1	1	373
29	go	8	10	1	1	408
30	go	2	7	1	1	448
31	go	9	4	1	1	391
32	go	8	7	1	1	384
33	go	9	4	1	1	425
34	go	5	10	1	1	393
35	go	2	10	1	1	344
36	go	4	16	1	1	364
37	nogo	3	7	0	1	n/a
38	go	5	10	1	1	307
39	go	5	4	1	1	338
40	go	6	13	1	1	335
41	nogo	3	13	1	0	308
42	go	2	10	1	1	403
43	go	7	13	1	1	354
44	go	5	7	1	1	355
45	go	7	7	1	1	460
46	go	8	7	1	1	437
47	go	2	10	1	1	318
48	go	7	10	1	1	432
49	go	4	16	1	1	337
50	go	1	13	1	1	337
51	nogo	3	13	0	1	n/a
52	go	7	10	1	1	471
53	go	4	13	1	1	316
54	go	6	10	1	1	280
55	go	4	4	1	1	369
56	go	8	13	1	1	550
57	go	8	4	1	1	341
58	go	4	7	1	1	366
59	go	1	13	1	1	360
60	go	9	7	1	1	384
61	go	9	13	1	1	403
62	go	4	10	1	1	428
63	go	8	16	1	1	379
64	go	2	7	1	1	421
65	go	2	4	1	1	578
66	go	8	13	1	1	370
67	go	7	10	1	1	371
68	nogo	3	7	0	1	n/a
69	go	4	13	1	1	369
70	go	7	16	1	1	322
71	go	1	13	1	1	311
72	go	4	10	1	1	360
73	nogo	3	10	0	1	n/a
74	go	5	7	1	1	333
75	go	9	4	1	1	403
76	go	8	4	1	1	423
77	go	4	7	1	1	436
78	go	7	7	1	1	414
79	go	4	4	1	1	410
80	go	1	13	1	1	569
81	go	2	7	1	1	520
82	go	6	4	1	1	431
83	go	6	16	1	1	303
84	go	4	10	1	1	266
85	go	6	10	1	1	302
86	go	6	13	1	1	302
87	go	9	10	1	1	376
88	go	9	4	1	1	290
89	go	7	7	1	1	418
90	go	6	16	1	1	280
91	go	4	4	1	1	363
92	go	1	4	1	1	413
93	go	7	4	1	1	368
94	nogo	3	16	0	1	n/a
95	nogo	3	4	1	0	308
96	go	9	4	1	1	384
97	go	8	7	1	1	337
98	go	2	7	1	1	300
99	go	7	13	1	1	308
100	go	6	13	1	1	310
101	go	6	10	1	1	350
102	go	1	4	1	1	321
103	go	9	13	1	1	387
104	go	9	7	1	1	414
105	nogo	3	16	1	0	345
106	go	1	7	1	1	428
107	go	4	16	1	1	338
108	go	1	16	1	1	304
109	go	1	13	1	1	298
110	go	2	16	1	1	401
111	nogo	3	4	0	1	n/a
112	go	6	10	1	1	396
113	go	8	7	1	1	394
