onset	duration	trial_type	rating	response_time	database	identifier
6.246	6.016	vp	1	2.412	iaps	5201
21.144	6.015	vp	2	2.646	iaps	4660
32.441	6.004	vp	3	4.001	iaps	8190
48.511	6.009	dn	3	4.000	iaps	2730
61.603	6.010	dn	4	3.625	iaps	8485
74.695	6.004	dn	3	2.259	iaps	2751
90.779	6.016	ip	4	3.875	iaps	8300
103.478	6.015	ip	4	2.856	iaps	2304
116.977	6.015	ip	3	3.209	iaps	7470
133.061	6.011	vn	2	2.302	iaps	2900
145.844	6.010	vn	1	2.046	iaps	9290
159.210	6.006	vn	3	2.802	iaps	2750
175.294	6.004	dp	3	3.182	iaps	5629
189.278	6.016	dp	3	3.094	iaps	8461
201.477	6.016	dp	3	3.744	iaps	7501
217.575	6.016	in	4	2.646	iaps	6571
231.072	6.015	in	2	2.941	iaps	9046
243.759	6.010	in	3	3.893	iaps	9006
259.826	6.007	vt	1	2.101	iaps	7041
272.899	6.011	vt	1	2.287	iaps	7010
285.993	6.016	vt	1	2.622	iaps	7034
302.092	6.016	dn	2	2.088	iaps	9417
316.691	6.015	dn	3	2.809	iaps	9409
328.274	6.013	dn	4	1.974	iaps	9630
344.358	6.029	ip	4	3.218	iaps	4651
358.241	6.008	ip	3	2.261	iaps	4599
370.507	6.006	ip	4	2.604	iaps	8497
386.592	6.016	vn	4	2.877	iaps	3550
400.391	6.016	vn	3	4.002	iaps	2691
412.810	6.012	vn	3	3.999	iaps	9102
428.903	6.016	dp	2	2.861	iaps	1731
443.790	6.010	dp	3	2.280	iaps	8200
455.057	6.008	dp	3	3.190	iaps	2216
471.140	6.004	vt	2	3.410	iaps	2850
484.024	6.016	vt	1	2.261	iaps	7000
497.323	6.016	vt	1	2.412	iaps	5534
513.422	6.016	in	3	3.897	iaps	9160
527.820	6.014	in	3	1.989	iaps	3160
539.617	6.005	in	3	3.285	iaps	6838
555.680	6.009	vp	2	3.361	iaps	8502
570.055	6.005	vp	3	3.237	iaps	8540
581.838	6.016	vp	1	3.531	iaps	7220
